ts,dt,hype_close,btc_close,ratio,beta,correlation,half_life,zscore_raw,raw_zscore,raw_ratio_rsi,raw_ratio_stoch_rsi,raw_ratio_macd,raw_ratio_ema_cross,raw_ratio_ema_trend,raw_ratio_vwap_dev,raw_obi_diff,raw_cvd_diff,raw_depth_skew_diff,raw_basis_diff,raw_funding_diff,sig_zscore,sig_ratio_rsi,sig_ratio_stoch_rsi,sig_ratio_macd,sig_ratio_ema_cross,sig_ratio_ema_trend,sig_ratio_vwap_dev,sig_obi_diff,sig_cvd_diff,sig_depth_skew_diff,sig_basis_diff,sig_funding_diff,weighted_sum,action,position,hype_hs_mid,btc_hs_mid,hype_bn,btc_bn,hype_funding,btc_funding
1771268400,2026-02-16 19:00:00,29.8770,67854.60,0.00044031,0.8349,0.6721,9.5,0.1763,0.176261,52.232169,78.939846,0.000000,-0.002547,-0.047989,0.073514,0.000000,0.058523,0.000000,-14.195446,-0.000065,-0.0881,-0.0744,-0.9647,0.2080,-0.0025,-0.0240,-0.1470,0.0000,0.1951,0.0000,0.2839,0.0650,-0.0489,FLAT,0.0000|0.000000,29.8570,67905.50,29.8770,67854.60,-0.000033,0.000032
1771268700,2026-02-16 19:05:00,29.9310,67916.00,0.00044071,0.8367,0.6729,9.3,0.3029,0.302938,55.146689,96.252614,0.000000,0.016767,-0.036758,0.141183,0.000000,-0.175363,0.000000,-23.206947,-0.000065,-0.1515,-0.1716,-1.0000,0.2517,0.0168,-0.0184,-0.2824,0.0000,-0.5845,0.0000,0.4641,0.0650,-0.1285,FLAT,0.0000|0.000000,29.8570,67905.50,29.9310,67915.80,-0.000033,0.000032
1771268700,2026-02-16 19:05:00,29.9310,67916.00,0.00044071,1.0000,0.0000,9.4,0.3079,0.307887,56.256974,100.000000,0.000000,0.018827,-0.041831,0.132764,0.000000,-0.175363,0.000000,-22.966276,-0.000065,-0.1539,-0.2086,-1.0000,0.2801,0.0188,-0.0209,-0.2655,0.0000,-0.5845,0.0000,0.4593,0.0650,-0.1281,FLAT,0.0000|0.000000,29.8575,67905.00,29.9310,67915.80,-0.000033,0.000032
1771269000,2026-02-16 19:10:00,29.9090,67956.80,0.00044012,1.0000,0.0000,9.3,0.0780,0.077986,50.724561,68.046485,0.000000,0.018997,-0.038342,-0.000877,0.000000,-0.239744,0.000000,-9.596408,-0.000065,-0.0390,-0.0242,-0.6015,0.2427,0.0190,-0.0192,0.0018,0.0000,-0.7991,0.0000,0.1919,0.0650,-0.0780,FLAT,0.0000|0.000000,29.8575,67905.00,29.9090,67956.80,-0.000033,0.000032
1771269000,2026-02-16 19:10:00,29.9090,67956.80,0.00044012,0.8351,0.6719,9.1,0.0732,0.073151,50.253700,67.187384,0.000000,0.015922,-0.034172,0.007189,0.000000,-0.239744,0.000000,-9.837158,-0.000065,-0.0366,-0.0085,-0.5729,0.2145,0.0159,-0.0171,-0.0144,0.0000,-0.7991,0.0000,0.1967,0.0650,-0.0781,FLAT,0.0000|0.000000,29.8570,67905.50,29.9090,67956.80,-0.000033,0.000032
1771269300,2026-02-16 19:15:00,29.8550,67854.60,0.00043998,1.0000,0.0000,8.9,0.0120,0.011981,49.539126,48.678230,0.000000,0.015480,-0.036833,-0.029676,0.000000,0.458897,0.000000,-6.590266,-0.000065,-0.0060,0.0154,0.0441,0.1970,0.0155,-0.0184,0.0594,0.0000,1.0000,0.0000,0.1318,0.0650,0.1171,FLAT,0.0000|0.000000,29.8575,67905.00,29.8550,67854.60,-0.000033,0.000032
1771269300,2026-02-16 19:15:00,29.8550,67854.60,0.00043998,0.8370,0.6732,8.7,0.0071,0.007120,49.191668,47.773569,0.000000,0.011722,-0.033468,-0.021828,0.000000,0.458897,0.000000,-6.831429,-0.000065,-0.0036,0.0269,0.0742,0.1702,0.0117,-0.0167,0.0437,0.0000,1.0000,0.0000,0.1366,0.0650,0.1169,FLAT,0.0000|0.000000,29.8570,67905.50,29.8550,67854.60,-0.000033,0.000032
1771269600,2026-02-16 19:20:00,29.9640,67965.90,0.00044087,0.8354,0.6742,7.8,0.3198,0.319795,55.865592,100.000000,0.000000,0.030347,-0.021659,0.150905,0.000000,-0.401567,0.000000,-27.285464,-0.000065,-0.1599,-0.1955,-1.0000,0.2170,0.0303,-0.0108,-0.3018,0.0000,-1.0000,0.0000,0.5457,0.0650,-0.1646,FLAT,0.0000|0.000000,29.8570,67905.50,29.9680,67971.80,-0.000033,0.000032
1771269600,2026-02-16 19:20:00,29.9640,67965.90,0.00044087,1.0000,0.0000,7.9,0.3249,0.324932,56.768408,100.000000,0.000000,0.034533,-0.024305,0.147139,0.000000,-0.403761,0.000000,-27.045059,-0.000065,-0.1625,-0.2256,-1.0000,0.2418,0.0345,-0.0122,-0.2943,0.0000,-1.0000,0.0000,0.5409,0.0650,-0.1645,FLAT,0.0000|0.000000,29.8575,67905.00,29.9680,67971.80,-0.000033,0.000032
1771269900,2026-02-16 19:25:00,29.9410,67932.90,0.00044074,1.0000,0.0000,8.1,0.2603,0.260302,55.560967,89.685288,0.000000,0.044674,-0.014810,0.109822,0.000000,0.055970,0.000000,-23.781186,-0.000065,-0.1302,-0.1854,-1.0000,0.2474,0.0447,-0.0074,-0.2196,0.0000,0.1866,0.0000,0.4756,0.0650,-0.0563,FLAT,0.0000|0.000000,29.8575,67905.00,29.9410,67932.90,-0.000033,0.000032
1771269900,2026-02-16 19:25:00,29.9410,67932.90,0.00044074,0.8425,0.6760,8.0,0.2551,0.255133,54.774207,89.897564,0.000000,0.040252,-0.012801,0.112272,0.000000,0.052181,0.000000,-24.021783,-0.000065,-0.1276,-0.1591,-1.0000,0.2251,0.0403,-0.0064,-0.2245,0.0000,0.1739,0.0000,0.4804,0.0650,-0.0574,FLAT,0.0000|0.000000,29.8570,67905.50,29.9410,67932.90,-0.000033,0.000032
1771270200,2026-02-16 19:30:00,29.9210,67976.40,0.00044017,1.0000,0.0000,7.2,0.0130,0.012991,50.231370,30.116119,0.000000,0.036957,-0.013667,-0.020175,0.000000,0.034537,0.000000,-11.277369,-0.000065,-0.0065,-0.0077,0.6628,0.1909,0.0370,-0.0068,0.0403,0.0000,0.1151,0.0000,0.2255,0.0650,0.0927,FLAT,0.0000|0.000000,29.8575,67905.00,29.9210,67972.60,-0.000033,0.000032
1771270200,2026-02-16 19:30:00,29.9210,67976.40,0.00044017,0.8448,0.6774,7.1,0.0078,0.007791,49.910312,31.084332,0.000000,0.032445,-0.012223,-0.017750,0.000000,0.034537,0.000000,-11.518035,-0.000065,-0.0039,0.0030,0.6305,0.1708,0.0324,-0.0061,0.0355,0.0000,0.1151,0.0000,0.2304,0.0650,0.0894,FLAT,0.0000|0.000000,29.8570,67905.50,29.9210,67972.60,-0.000033,0.000032
1771270500,2026-02-16 19:35:00,30.0090,68032.80,0.00044110,1.0000,0.0000,6.2,0.3675,0.367455,57.333640,100.000000,0.000000,0.053678,-0.000979,0.177486,0.000000,0.123768,0.000000,-31.699798,-0.000065,-0.1837,-0.2445,-1.0000,0.2933,0.0537,-0.0005,-0.3550,0.0000,0.4126,0.0000,0.6340,0.0650,-0.0496,FLAT,0.0000|0.000000,29.8575,67905.00,30.0090,68032.80,-0.000033,0.000032
1771270500,2026-02-16 19:35:00,30.0090,68032.80,0.00044110,0.8355,0.6728,6.1,0.3620,0.361987,56.598385,100.000000,0.000000,0.049182,-0.000036,0.178446,0.000000,0.123768,0.000000,-31.939909,-0.000065,-0.1810,-0.2199,-1.0000,0.2711,0.0492,-0.0000,-0.3569,0.0000,0.4126,0.0000,0.6388,0.0650,-0.0495,FLAT,0.0000|0.000000,29.8570,67905.50,30.0090,68032.80,-0.000033,0.000032
1771270800,2026-02-16 19:40:00,29.9250,68069.80,0.00043962,1.0000,0.0000,6.0,-0.2790,-0.279038,46.091299,0.000000,0.000000,0.028349,-0.008323,-0.149195,0.000000,-0.527091,0.000000,1.654052,-0.000065,0.1395,0.1303,1.0000,0.1863,0.0283,-0.0042,0.2984,0.0000,-1.0000,0.0000,-0.0331,0.0650,0.0715,FLAT,0.0000|0.000000,29.8575,67905.00,29.9250,68069.80,-0.000033,0.000032
1771270800,2026-02-16 19:40:00,29.9250,68069.80,0.00043962,0.8177,0.6575,5.9,-0.2846,-0.284619,46.081727,0.000000,0.000000,0.023948,-0.007820,-0.147556,0.000000,-0.527091,0.000000,1.413513,-0.000065,0.1423,0.1306,1.0000,0.1597,0.0239,-0.0039,0.2951,0.0000,-1.0000,0.0000,-0.0283,0.0650,0.0691,FLAT,0.0000|0.000000,29.8570,67905.50,29.9250,68069.80,-0.000033,0.000032
1771271100,2026-02-16 19:45:00,29.8590,67952.80,0.00043941,1.0000,0.0000,6.7,-0.3948,-0.394840,44.718022,0.000000,-0.000000,0.004097,-0.017427,-0.187817,0.000000,-0.107931,0.000000,4.857761,-0.000065,0.1974,0.1761,1.0000,-0.0051,0.0041,-0.0087,0.3756,0.0000,-0.3598,0.0000,-0.0972,0.0650,0.1189,FLAT,0.0000|0.000000,29.8575,67905.00,29.8640,67952.80,-0.000033,0.000032
1771271100,2026-02-16 19:45:00,29.8590,67952.80,0.00043941,0.8168,0.6639,6.6,-0.4006,-0.400559,44.778642,0.000000,-0.000000,-0.000155,-0.017312,-0.185401,0.000000,-0.107931,0.000000,4.616755,-0.000065,0.2003,0.1740,1.0000,-0.0326,-0.0002,-0.0087,0.3708,0.0000,-0.3598,0.0000,-0.0923,0.0650,0.1161,FLAT,0.0000|0.000000,29.8570,67905.50,29.8640,67952.80,-0.000033,0.000032
1771271400,2026-02-16 19:50:00,29.9380,67974.20,0.00044043,1.0000,0.0000,6.9,0.0391,0.039109,52.065486,58.241016,0.000000,0.011760,-0.012513,0.043674,0.000000,0.653467,0.000000,-16.708571,-0.000065,-0.0196,-0.0688,-0.2747,0.0648,0.0118,-0.0063,-0.0873,0.0000,1.0000,0.0000,0.3342,0.0650,0.0723,FLAT,0.0000|0.000000,29.8575,67905.00,29.9380,67974.20,-0.000033,0.000032
1771271400,2026-02-16 19:50:00,29.9380,67974.20,0.00044043,0.8213,0.6654,6.8,0.0333,0.033336,51.791820,59.334438,0.000000,0.007693,-0.012738,0.045942,0.000000,0.653467,0.000000,-16.949140,-0.000065,-0.0167,-0.0597,-0.3111,0.0424,0.0077,-0.0064,-0.0919,0.0000,1.0000,0.0000,0.3390,0.0650,0.0684,FLAT,0.0000|0.000000,29.8570,67905.50,29.9380,67974.20,-0.000033,0.000032
1771271700,2026-02-16 19:55:00,29.8700,67883.60,0.00044002,1.0000,0.0000,6.7,-0.1626,-0.162587,49.217692,35.667452,0.000000,0.006861,-0.013351,-0.048952,0.000000,0.122725,0.000000,-7.337256,-0.000065,0.0813,0.0261,0.4778,0.0169,0.0069,-0.0067,0.0979,0.0000,0.4091,0.0000,0.1467,0.0650,0.1039,FLAT,0.0000|0.000000,29.8575,67905.00,29.8700,67883.60,-0.000033,0.000032
1771271700,2026-02-16 19:55:00,29.8700,67883.60,0.00044002,0.8234,0.6662,6.5,-0.1685,-0.168485,49.078313,36.377027,-0.000000,0.003002,-0.013875,-0.046641,0.000000,0.122725,0.000000,-7.578303,-0.000065,0.0842,0.0307,0.4541,-0.0009,0.0030,-0.0069,0.0933,0.0000,0.4091,0.0000,0.1516,0.0650,0.1010,FLAT,0.0000|0.000000,29.8570,67905.50,29.8700,67883.60,-0.000033,0.000032
1771272000,2026-02-16 20:00:00,29.9230,67912.80,0.00044061,1.0000,0.0000,6.4,0.0874,0.087372,53.158882,66.908014,0.000000,0.017826,-0.006639,0.081505,0.000000,0.240991,0.000000,-20.740985,-0.000065,-0.0437,-0.1053,-0.5636,0.1116,0.0178,-0.0033,-0.1630,0.0000,0.8033,0.0000,0.4148,0.0650,0.0326,FLAT,0.0000|0.000000,29.8575,67905.00,29.9230,67912.80,-0.000033,0.000032
1771272000,2026-02-16 20:00:00,29.9230,67912.80,0.00044061,0.8246,0.6658,6.3,0.0815,0.081453,52.876276,68.509393,0.000000,0.014188,-0.007423,0.083409,0.000000,0.240991,0.000000,-20.981704,-0.000065,-0.0407,-0.0959,-0.6170,0.0979,0.0142,-0.0037,-0.1668,0.0000,0.8033,0.0000,0.4196,0.0650,0.0286,FLAT,0.0000|0.000000,29.8570,67905.50,29.9230,67912.80,-0.000033,0.000032
1771272300,2026-02-16 20:05:00,29.9230,67927.50,0.00044051,1.0000,0.0000,6.0,0.0241,0.024056,52.451855,61.303638,0.000000,0.023112,-0.001924,0.058385,0.000000,0.518741,0.000000,-18.577161,-0.000065,-0.0120,-0.0817,-0.3768,0.1443,0.0231,-0.0010,-0.1168,0.0000,1.0000,0.0000,0.3715,0.0650,0.0746,FLAT,0.0000|0.000000,29.8575,67905.00,29.9230,67927.50,-0.000033,0.000032
1771272300,2026-02-16 20:05:00,29.9230,67927.50,0.00044051,0.8279,0.6650,5.9,0.0180,0.017997,52.200070,62.788406,0.000000,0.019702,-0.002932,0.060128,0.000000,0.518539,0.000000,-18.817865,-0.000065,-0.0090,-0.0733,-0.4263,0.1342,0.0197,-0.0015,-0.1203,0.0000,1.0000,0.0000,0.3764,0.0650,0.0711,FLAT,0.0000|0.000000,29.8570,67905.50,29.9230,67927.50,-0.000033,0.000032
1771272600,2026-02-16 20:10:00,29.9040,67935.40,0.00044018,1.0000,0.0000,5.3,-0.1590,-0.159020,49.968074,41.615492,0.000000,0.018336,-0.001928,-0.016345,0.000000,0.267258,0.000000,-13.709291,-0.000065,0.0795,0.0011,0.2795,0.0860,0.0183,-0.0010,0.0327,0.0000,0.8909,0.0000,0.2742,0.0650,0.1361,FLAT,0.0000|0.000000,29.8575,67905.00,29.9040,67917.50,-0.000033,0.000032
1771272600,2026-02-16 20:10:00,29.9040,67935.40,0.00044018,0.8272,0.6666,5.2,-0.1654,-0.165394,49.818990,42.643472,0.000000,0.015153,-0.003130,-0.014619,0.000000,0.267719,0.000000,-13.950111,-0.000065,0.0827,0.0060,0.2452,0.0790,0.0152,-0.0016,0.0292,0.0000,0.8924,0.0000,0.2790,0.0650,0.1339,FLAT,0.0000|0.000000,29.8570,67905.50,29.9040,67917.50,-0.000033,0.000032
1771272900,2026-02-16 20:15:00,29.8470,67912.40,0.00043949,1.0000,0.0000,5.6,-0.5173,-0.517274,45.163819,3.533686,-0.000000,-0.002577,-0.010584,-0.166868,0.000000,0.322625,0.000000,4.607581,-0.000065,0.2586,0.1612,1.0000,-0.1030,-0.0026,-0.0053,0.3337,0.0000,1.0000,0.0000,-0.0922,0.0650,0.2259,FLAT,0.0000|0.000000,29.8575,67905.00,29.8470,67912.40,-0.000033,0.000032
1771272900,2026-02-16 20:15:00,29.8470,67912.40,0.00043949,0.8170,0.6630,5.5,-0.5241,-0.524077,45.188629,3.468665,-0.000000,-0.005536,-0.011953,-0.164769,0.000000,0.321562,0.000000,4.366435,-0.000065,0.2620,0.1604,1.0000,-0.1073,-0.0055,-0.0060,0.3295,0.0000,1.0000,0.0000,-0.0873,0.0650,0.2257,FLAT,0.0000|0.000000,29.8570,67905.50,29.8470,67912.40,-0.000033,0.000032
1771273200,2026-02-16 20:20:00,29.9130,68037.80,0.00043965,1.0000,0.0000,4.8,-0.4812,-0.481202,46.449302,13.723306,-0.000000,-0.013777,-0.016132,-0.125358,0.000000,-0.156169,0.000000,0.964756,-0.000065,0.2406,0.1184,1.0000,-0.1827,-0.0138,-0.0081,0.2507,0.0000,-0.5206,0.0000,-0.0193,0.0650,0.0860,FLAT,0.0000|0.000000,29.8575,67905.00,29.9130,68037.80,-0.000033,0.000032
1771273200,2026-02-16 20:20:00,29.9130,68037.80,0.00043965,0.8238,0.6718,4.7,-0.4884,-0.488353,46.431699,13.985565,-0.000000,-0.016519,-0.017642,-0.122998,0.000000,-0.155173,0.000000,0.724116,-0.000065,0.2442,0.1189,1.0000,-0.1848,-0.0165,-0.0088,0.2460,0.0000,-0.5172,0.0000,-0.0145,0.0650,0.0865,FLAT,0.0000|0.000000,29.8570,67905.50,29.9130,68037.80,-0.000033,0.000032
1771273500,2026-02-16 20:25:00,30.0240,68199.90,0.00044024,1.0000,0.0000,4.8,-0.2122,-0.212152,50.956843,49.453149,-0.000000,-0.007229,-0.013633,0.006713,0.000000,-0.026113,0.000000,-12.215103,-0.000065,0.1061,-0.0319,0.0182,-0.0995,-0.0072,-0.0068,-0.0134,0.0000,-0.0870,0.0000,0.2443,0.0650,0.0166,FLAT,0.0000|0.000000,29.8575,67905.00,30.0240,68199.90,-0.000033,0.000032
1771273500,2026-02-16 20:25:00,30.0240,68199.90,0.00044024,0.8344,0.6788,4.7,-0.2193,-0.219288,50.805912,50.993245,-0.000000,-0.009765,-0.015261,0.008960,0.000000,-0.026113,0.000000,-12.454950,-0.000065,0.1096,-0.0269,-0.0331,-0.0997,-0.0098,-0.0076,-0.0179,0.0000,-0.0870,0.0000,0.2491,0.0650,0.0138,FLAT,0.0000|0.000000,29.8570,67905.50,30.0240,68199.90,-0.000033,0.000032
1771273800,2026-02-16 20:30:00,30.0670,68209.90,0.00044080,1.0000,0.0000,4.6,0.0644,0.064364,54.925499,80.911430,0.000000,0.011689,-0.004311,0.130071,0.000000,0.362549,0.000000,-24.977464,-0.000065,-0.0322,-0.1642,-1.0000,0.0782,0.0117,-0.0022,-0.2601,0.0000,1.0000,0.0000,0.4995,0.0650,0.0091,FLAT,0.0000|0.000000,29.8575,67905.00,30.0670,68209.90,-0.000033,0.000032
1771273800,2026-02-16 20:30:00,30.0670,68209.90,0.00044080,0.8362,0.6788,4.5,0.0574,0.057389,54.677130,83.745372,0.000000,0.009349,-0.006039,0.131906,0.000000,0.362549,0.000000,-25.217062,-0.000065,-0.0287,-0.1559,-1.0000,0.0795,0.0093,-0.0030,-0.2638,0.0000,1.0000,0.0000,0.5043,0.0650,0.0103,FLAT,0.0000|0.000000,29.8570,67905.50,30.0670,68209.90,-0.000033,0.000032
1771274100,2026-02-16 20:35:00,30.0070,68076.90,0.00044078,1.0000,0.0000,4.4,0.0302,0.030247,54.755371,79.562877,0.000000,0.024731,0.003628,0.123286,0.000000,0.022656,0.000000,-24.570852,-0.000065,-0.0151,-0.1585,-0.9854,0.1808,0.0247,0.0018,-0.2466,0.0000,0.0755,0.0000,0.4914,0.0650,-0.0479,FLAT,0.0000|0.000000,29.8575,67905.00,30.0070,68076.90,-0.000033,0.000032
1771274100,2026-02-16 20:35:00,30.0070,68076.90,0.00044078,0.8369,0.6800,4.3,0.0230,0.023022,54.512422,82.351872,0.000000,0.022577,0.001819,0.124952,0.000000,0.022656,0.000000,-24.810926,-0.000065,-0.0115,-0.1504,-1.0000,0.1834,0.0226,0.0009,-0.2499,0.0000,0.0755,0.0000,0.4962,0.0650,-0.0475,FLAT,0.0000|0.000000,29.8570,67905.50,30.0070,68076.90,-0.000033,0.000032
1771274400,2026-02-16 20:40:00,30.0270,68209.00,0.00044022,1.0000,0.0000,4.9,-0.2983,-0.298268,50.111878,42.755380,0.000000,0.019879,0.003543,-0.003840,0.000000,-0.130738,0.000000,-11.880297,-0.000065,0.1491,-0.0037,0.2415,0.1259,0.0199,0.0018,0.0077,0.0000,-0.4358,0.0000,0.2376,0.0650,0.0415,FLAT,0.0000|0.000000,29.8575,67905.00,30.0270,68209.00,-0.000033,0.000032
1771274400,2026-02-16 20:40:00,30.0270,68209.00,0.00044022,0.7265,0.6131,4.7,-0.3062,-0.306191,50.005990,44.225568,0.000000,0.017899,0.001669,-0.002243,0.000000,-0.130738,0.000000,-12.120118,-0.000065,0.1531,-0.0002,0.1925,0.1298,0.0179,0.0008,0.0045,0.0000,-0.4358,0.0000,0.2424,0.0650,0.0394,FLAT,0.0000|0.000000,29.8570,67905.50,30.0270,68209.00,-0.000033,0.000032
1771274700,2026-02-16 20:45:00,30.0280,68221.10,0.00044016,0.7283,0.6159,4.9,-0.3499,-0.349853,49.507226,47.770777,0.000000,0.012600,0.000740,-0.016430,0.000000,0.485253,0.000000,-10.685502,-0.000065,0.1749,0.0164,0.0743,0.0696,0.0126,0.0004,0.0329,0.0000,1.0000,0.0000,0.2137,0.0650,0.1457,FLAT,0.0000|0.000000,29.8570,67905.50,30.0280,68221.10,-0.000033,0.000032
1771274700,2026-02-16 20:45:00,30.0280,68221.10,0.00044016,1.0000,0.0000,5.0,-0.3418,-0.341795,49.599273,47.820346,0.000000,0.014417,0.002665,-0.018018,0.000000,0.485253,0.000000,-10.445700,-0.000065,0.1709,0.0134,0.0727,0.0645,0.0144,0.0013,0.0360,0.0000,1.0000,0.0000,0.2089,0.0650,0.1442,FLAT,0.0000|0.000000,29.8575,67905.00,30.0280,68221.10,-0.000033,0.000032
1771275000,2026-02-16 20:50:00,30.3240,68375.40,0.00044349,1.0000,0.0000,4.8,1.5162,1.516244,68.088895,100.000000,0.000000,0.092785,0.043707,0.562552,0.000000,0.140953,0.000000,-85.041871,-0.000065,-0.7581,-0.6030,-1.0000,1.0000,0.0928,0.0219,-1.0000,0.0000,0.4698,0.0000,1.0000,0.0650,-0.1405,FLAT,0.0000|0.000000,29.8575,67905.00,30.3240,68375.40,-0.000033,0.000032
