ts,dt,hype_close,btc_close,ratio,beta,correlation,half_life,zscore_raw,raw_zscore,raw_ratio_rsi,raw_ratio_stoch_rsi,raw_ratio_macd,raw_ratio_ema_cross,raw_ratio_ema_trend,raw_ratio_vwap_dev,raw_obi_diff,raw_cvd_diff,raw_depth_skew_diff,raw_basis_diff,raw_funding_diff,sig_zscore,sig_ratio_rsi,sig_ratio_stoch_rsi,sig_ratio_macd,sig_ratio_ema_cross,sig_ratio_ema_trend,sig_ratio_vwap_dev,sig_obi_diff,sig_cvd_diff,sig_depth_skew_diff,sig_basis_diff,sig_funding_diff,weighted_sum,action,position,hype_hs_mid,btc_hs_mid,hype_bn,btc_bn,hype_funding,btc_funding
1771270500,2026-02-16 19:35:00,30.0090,68032.80,0.00044110,0.8475,0.6787,6.2,0.3662,0.366204,57.068612,100.000000,0.000000,0.052628,-0.000740,0.155328,0.071710,0.123768,-0.135035,-16.587901,-0.000049,-0.1831,-0.2356,-1.0000,0.2880,0.0526,-0.0004,-0.3107,0.1434,0.4126,-0.2701,0.3318,0.0490,-0.0667,FLAT,0.0000|0.000000,29.9635,68042.50,30.0090,68032.80,-0.000017,0.000032
1771270800,2026-02-16 19:40:00,29.9250,68069.80,0.00043962,0.8299,0.6635,6.0,-0.2805,-0.280496,46.122188,0.000000,0.000000,0.027311,-0.008192,-0.167638,-0.878402,-0.527091,-0.549365,-7.100203,-0.000022,0.1402,0.1293,1.0000,0.1799,0.0273,-0.0041,0.3353,-1.0000,-1.0000,-1.0000,0.1420,0.0220,-0.0900,FLAT,0.0000|0.000000,29.9045,68071.50,29.9250,68069.80,-0.000023,-0.000001
1771271100,2026-02-16 19:45:00,29.8590,67952.80,0.00043941,0.8290,0.6699,6.7,-0.3964,-0.396369,44.777075,0.000000,-0.000000,0.003086,-0.017392,-0.202493,-0.505430,-0.107931,-0.450160,-3.723413,-0.000033,0.1982,0.1741,1.0000,-0.0118,0.0031,-0.0087,0.4050,-1.0000,-0.3598,-0.9003,0.0745,0.0330,-0.0359,FLAT,0.0000|0.000000,29.8600,67969.00,29.8640,67952.80,-0.000026,0.000007
1771271400,2026-02-16 19:50:00,29.9380,67974.20,0.00044043,0.8334,0.6714,6.9,0.0377,0.037697,51.981619,58.613862,0.000000,0.010787,-0.012562,0.029139,-0.825467,0.652789,-0.605700,-3.913760,-0.000022,-0.0188,-0.0661,-0.2871,0.0593,0.0108,-0.0063,-0.0583,-1.0000,1.0000,-1.0000,0.0783,0.0220,-0.1117,FLAT,0.0000|0.000000,29.9110,67939.50,29.9380,67974.20,-0.000029,-0.000007
1771271700,2026-02-16 19:55:00,29.8700,67883.60,0.00044002,0.8356,0.6722,6.6,-0.1641,-0.164094,49.187923,35.885248,0.000000,0.005934,-0.013474,-0.062641,-0.760534,0.123023,-0.829764,-12.559827,-0.000049,0.0820,0.0271,0.4705,0.0125,0.0059,-0.0067,0.1253,-1.0000,0.4101,-1.0000,0.2512,0.0490,-0.0605,FLAT,0.0000|0.000000,29.8375,67895.00,29.8700,67883.60,-0.000033,0.000016
1771272000,2026-02-16 20:00:00,29.9230,67912.80,0.00044061,0.8368,0.6718,6.4,0.0859,0.085940,53.067996,67.452270,0.000000,0.016948,-0.006826,0.067682,-0.032495,0.240991,-0.415060,-4.866229,-0.000037,-0.0430,-0.1023,-0.5817,0.1081,0.0169,-0.0034,-0.1354,-0.0650,0.8033,-0.8301,0.0973,0.0370,-0.0486,FLAT,0.0000|0.000000,29.9180,67934.50,29.9230,67912.80,-0.000048,-0.000011
1771272300,2026-02-16 20:05:00,29.9230,67927.50,0.00044051,0.8403,0.6710,6.0,0.0226,0.022570,52.373382,61.801115,0.000000,0.022286,-0.002166,0.044655,-0.609672,0.518539,-0.384552,-7.721862,-0.000079,-0.0113,-0.0791,-0.3934,0.1417,0.0223,-0.0011,-0.0893,-1.0000,1.0000,-0.7691,0.1544,0.0790,-0.0886,FLAT,0.0000|0.000000,29.8880,67900.50,29.9230,67927.50,-0.000041,0.000038
1771272600,2026-02-16 20:10:00,29.9040,67935.40,0.00044018,0.8396,0.6726,5.3,-0.1606,-0.160649,49.930848,41.929446,0.000000,0.017564,-0.002218,-0.029544,-0.650882,0.267719,-0.446836,-14.313216,-0.000010,0.0803,0.0023,0.2690,0.0842,0.0176,-0.0011,0.0591,-1.0000,0.8924,-0.8937,0.2863,0.0100,-0.0274,FLAT,0.0000|0.000000,29.8645,67925.00,29.9040,67917.50,-0.000043,-0.000033
1771272900,2026-02-16 20:15:00,29.8470,67912.40,0.00043949,0.8294,0.6691,5.6,-0.5191,-0.519145,45.195933,3.407697,-0.000000,-0.003297,-0.010916,-0.178194,-0.077448,0.309019,0.585059,-1.684652,-0.000035,0.2596,0.1601,1.0000,-0.1041,-0.0033,-0.0055,0.3564,-0.1549,1.0000,1.0000,0.0337,0.0350,0.2867,FLAT,0.0000|0.000000,29.8730,67983.00,29.8470,67912.40,-0.000043,-0.000008
1771273200,2026-02-16 20:20:00,29.9130,68037.80,0.00043965,0.8361,0.6779,4.8,-0.4832,-0.483161,46.463472,13.719989,-0.000000,-0.014445,-0.016499,-0.135150,-0.661292,-0.146401,-0.859387,1.402930,-0.000062,0.2416,0.1179,1.0000,-0.1833,-0.0144,-0.0082,0.2703,-1.0000,-0.4880,-1.0000,-0.0281,0.0620,-0.0806,FLAT,0.0000|0.000000,29.9230,68051.00,29.9130,68037.80,-0.000059,0.000003
1771273500,2026-02-16 20:25:00,30.0240,68199.90,0.00044024,0.8467,0.6849,4.8,-0.2140,-0.214003,50.914532,49.932381,-0.000000,-0.007848,-0.014029,-0.002687,-0.219483,-0.026113,-0.179345,-2.373325,-0.000036,0.1070,-0.0305,0.0023,-0.0997,-0.0078,-0.0070,0.0054,-0.4390,-0.0870,-0.3587,0.0475,0.0360,-0.0632,FLAT,0.0000|0.000000,30.0200,68207.00,30.0240,68199.90,-0.000051,-0.000015
1771273800,2026-02-16 20:30:00,30.0670,68209.90,0.00044080,0.8485,0.6849,4.6,0.0627,0.062675,54.841778,81.883197,0.000000,0.011117,-0.004732,0.120165,-0.669404,0.362549,-0.448772,-2.863492,-0.000031,-0.0313,-0.1614,-1.0000,0.0784,0.0111,-0.0024,-0.2403,-1.0000,1.0000,-0.8975,0.0573,0.0310,-0.1758,FLAT,0.0000|0.000000,30.0505,68192.00,30.0670,68209.90,-0.000014,0.000017
