ts,dt,hype_close,btc_close,ratio,beta,correlation,half_life,zscore_raw,raw_zscore,raw_ratio_rsi,raw_ratio_stoch_rsi,raw_ratio_macd,raw_ratio_ema_cross,raw_ratio_ema_trend,raw_ratio_vwap_dev,raw_obi_diff,raw_cvd_diff,raw_depth_skew_diff,raw_basis_diff,raw_funding_diff,sig_zscore,sig_ratio_rsi,sig_ratio_stoch_rsi,sig_ratio_macd,sig_ratio_ema_cross,sig_ratio_ema_trend,sig_ratio_vwap_dev,sig_obi_diff,sig_cvd_diff,sig_depth_skew_diff,sig_basis_diff,sig_funding_diff,weighted_sum,action,position,hype_hs_mid,btc_hs_mid,hype_bn,btc_bn,hype_funding,btc_funding
1771287600,2026-02-17 00:20:00,31.2540,68749.50,0.00045461,0.9559,0.4852,inf,2.4830,2.483011,64.710254,34.745957,0.000000,0.452365,0.829654,0.012071,0.000000,-0.057125,0.000000,-324.218257,-0.000065,-1.0000,-0.4903,0.5085,0.3972,0.4524,0.4148,-0.0241,0.0000,-0.1904,0.0000,1.0000,0.0650,-0.0707,FLAT,0.0000|0.000000,29.8570,67905.50,31.2540,68749.50,-0.000033,0.000032
1771287900,2026-02-17 00:25:00,31.2490,68847.90,0.00045388,1.0000,0.0000,inf,2.2381,2.238068,61.721145,13.220730,0.000000,0.429426,0.834896,-0.139906,0.000000,-0.053630,0.000000,-308.340181,-0.000065,-1.0000,-0.3907,1.0000,0.2159,0.4294,0.4174,0.2798,0.0000,-0.1788,0.0000,1.0000,0.0650,-0.0259,FLAT,0.0000|0.000000,29.8575,67905.00,31.2490,68847.90,-0.000033,0.000032
1771287900,2026-02-17 00:25:00,31.2490,68847.90,0.00045388,0.9420,0.4807,inf,2.2396,2.239592,61.714981,13.232105,0.000000,0.429397,0.834151,-0.139906,0.000000,-0.053780,0.000000,-308.572810,-0.000065,-1.0000,-0.3905,1.0000,0.2158,0.4294,0.4171,0.2798,0.0000,-0.1793,0.0000,1.0000,0.0650,-0.0260,FLAT,0.0000|0.000000,29.8570,67905.50,31.2490,68847.90,-0.000033,0.000032
1771288200,2026-02-17 00:30:00,31.2200,68836.70,0.00045354,0.8681,0.4590,inf,2.0933,2.093279,60.269975,2.853203,0.000000,0.396498,0.831085,-0.208301,0.000000,-0.256197,0.000000,-301.302439,-0.000065,-1.0000,-0.3423,1.0000,0.0016,0.3965,0.4155,0.4166,0.0000,-0.8540,0.0000,1.0000,0.0650,-0.0906,FLAT,0.0000|0.000000,29.8570,67905.50,31.2200,68836.70,-0.000033,0.000032
1771288200,2026-02-17 00:30:00,31.2200,68836.70,0.00045354,1.0000,0.0000,inf,2.0920,2.091982,60.275444,2.843911,0.000000,0.396524,0.831805,-0.208301,0.000000,-0.211895,0.000000,-301.069650,-0.000065,-1.0000,-0.3425,1.0000,0.0012,0.3965,0.4159,0.4166,0.0000,-0.7063,0.0000,1.0000,0.0650,-0.0789,FLAT,0.0000|0.000000,29.8575,67905.00,31.2200,68836.70,-0.000033,0.000032
1771288500,2026-02-17 00:35:00,31.1880,68882.20,0.00045277,1.0000,0.0000,361.4,1.8747,1.874665,57.107205,0.000000,-0.000000,0.346977,0.816992,-0.364997,0.000000,-0.317660,0.000000,-284.740999,-0.000065,-0.9373,-0.2369,1.0000,-0.2811,0.3470,0.4085,0.7300,0.0000,-1.0000,0.0000,1.0000,0.0650,-0.0920,FLAT,0.0000|0.000000,29.8575,67905.00,31.1880,68882.20,-0.000033,0.000032
1771288500,2026-02-17 00:35:00,31.1880,68882.20,0.00045277,0.8450,0.4489,286.8,1.8756,1.875587,57.103166,0.000000,-0.000000,0.346953,0.816297,-0.364997,0.000000,-0.267538,0.000000,-284.973905,-0.000065,-0.9378,-0.2368,1.0000,-0.2801,0.3470,0.4081,0.7300,0.0000,-0.8918,0.0000,1.0000,0.0650,-0.0833,FLAT,0.0000|0.000000,29.8570,67905.50,31.1880,68882.20,-0.000033,0.000032
1771288800,2026-02-17 00:40:00,31.0960,68841.80,0.00045170,1.0000,0.0000,106.9,1.6115,1.611545,52.910657,0.000000,-0.000000,0.278841,0.788225,-0.565100,0.000000,-0.753056,0.000000,-262.202623,-0.000065,-0.8058,-0.0970,1.0000,-0.6331,0.2788,0.3941,1.0000,0.0000,-1.0000,0.0000,1.0000,0.0650,-0.0770,FLAT,0.0000|0.000000,29.8575,67905.00,31.0960,68841.80,-0.000033,0.000032
1771288800,2026-02-17 00:40:00,31.0960,68841.80,0.00045170,0.8586,0.4512,99.3,1.6120,1.612007,52.908317,0.000000,-0.000000,0.278819,0.787554,-0.565100,0.000000,-0.753056,0.000000,-262.436046,-0.000065,-0.8060,-0.0969,1.0000,-0.6314,0.2788,0.3938,1.0000,0.0000,-1.0000,0.0000,1.0000,0.0650,-0.0769,FLAT,0.0000|0.000000,29.8570,67905.50,31.0960,68841.80,-0.000033,0.000032
1771289100,2026-02-17 00:45:00,31.3030,69008.60,0.00045361,1.0000,0.0000,433.2,1.9424,1.942373,58.730257,27.844183,-0.000000,0.270195,0.783813,-0.127389,0.000000,0.043900,0.000000,-302.254004,-0.000065,-0.9712,-0.2910,0.7385,-0.5928,0.2702,0.3919,0.2548,0.0000,0.1463,0.0000,1.0000,0.0650,-0.1011,FLAT,0.0000|0.000000,29.8575,67905.00,31.3030,69005.80,-0.000033,0.000032
1771289100,2026-02-17 00:45:00,31.3030,69008.60,0.00045361,0.8885,0.4617,333.3,1.9435,1.943532,58.726502,27.855594,-0.000000,0.270175,0.783164,-0.127389,0.000000,0.043900,0.000000,-302.486191,-0.000065,-0.9718,-0.2909,0.7381,-0.5912,0.2702,0.3916,0.2548,0.0000,0.1463,0.0000,1.0000,0.0650,-0.1011,FLAT,0.0000|0.000000,29.8570,67905.50,31.3030,69005.80,-0.000033,0.000032
1771289400,2026-02-17 00:50:00,31.2780,68923.20,0.00045381,1.0000,0.0000,302.0,1.9242,1.924206,59.296261,30.552260,-0.000000,0.263782,0.779818,-0.079100,0.000000,0.148083,0.000000,-306.423432,-0.000065,-0.9621,-0.3099,0.6483,-0.5461,0.2638,0.3899,0.1582,0.0000,0.4936,0.0000,1.0000,0.0650,-0.0820,FLAT,0.0000|0.000000,29.8575,67905.00,31.2780,68923.20,-0.000033,0.000032
1771289400,2026-02-17 00:50:00,31.2780,68923.20,0.00045381,0.8856,0.4638,250.6,1.9254,1.925393,59.292394,30.564904,-0.000000,0.263764,0.779192,-0.079100,0.000000,0.148083,0.000000,-306.655833,-0.000065,-0.9627,-0.3097,0.6478,-0.5446,0.2638,0.3896,0.1582,0.0000,0.4936,0.0000,1.0000,0.0650,-0.0820,FLAT,0.0000|0.000000,29.8570,67905.50,31.2780,68923.20,-0.000033,0.000032
1771289700,2026-02-17 00:55:00,31.2770,68849.90,0.00045428,1.0000,0.0000,7987.6,1.9561,1.956054,60.662205,37.087690,-0.000000,0.265588,0.779488,0.023365,0.000000,0.481578,0.000000,-316.607298,-0.000065,-0.9780,-0.3554,0.4304,-0.4589,0.2656,0.3897,-0.0467,0.0000,1.0000,0.0000,1.0000,0.0650,-0.0691,FLAT,0.0000|0.000000,29.8575,67905.00,31.2770,68849.90,-0.000033,0.000032
1771289700,2026-02-17 00:55:00,31.2770,68849.90,0.00045428,0.8399,0.4322,1298.7,1.9574,1.957350,60.658086,37.103398,-0.000000,0.265572,0.778883,0.023365,0.000000,0.481578,0.000000,-316.839782,-0.000065,-0.9787,-0.3553,0.4299,-0.4577,0.2656,0.3894,-0.0467,0.0000,1.0000,0.0000,1.0000,0.0650,-0.0691,FLAT,0.0000|0.000000,29.8570,67905.50,31.2770,68849.90,-0.000033,0.000032
1771290000,2026-02-17 01:00:00,31.2450,68783.50,0.00045425,1.0000,0.0000,657.9,1.8940,1.894020,60.537592,36.491472,-0.000000,0.261410,0.776314,0.016439,0.000000,0.198159,0.000000,-316.351467,-0.000065,-0.9470,-0.3513,0.4503,-0.4191,0.2614,0.3882,-0.0329,0.0000,0.6605,0.0000,1.0000,0.0650,-0.0838,FLAT,0.0000|0.000000,29.8575,67905.00,31.2450,68783.50,-0.000033,0.000032
1771290000,2026-02-17 01:00:00,31.2450,68783.50,0.00045425,0.8434,0.4351,465.3,1.8952,1.895245,60.533516,36.506998,-0.000000,0.261396,0.775730,0.016439,0.000000,0.198159,0.000000,-316.584185,-0.000065,-0.9476,-0.3511,0.4498,-0.4179,0.2614,0.3879,-0.0329,0.0000,0.6605,0.0000,1.0000,0.0650,-0.0838,FLAT,0.0000|0.000000,29.8570,67905.50,31.2450,68783.50,-0.000033,0.000032
1771290300,2026-02-17 01:05:00,31.2950,68890.90,0.00045427,0.8436,0.4361,405.1,1.8448,1.844796,60.591030,36.782356,-0.000000,0.254014,0.770638,0.019236,0.000000,-0.059442,0.000000,-316.460563,-0.000065,-0.9224,-0.3530,0.4406,-0.4028,0.2540,0.3853,-0.0385,0.0000,-0.1981,0.0000,1.0000,0.0650,-0.1479,FLAT,0.0000|0.000000,29.8570,67905.50,31.2950,68890.90,-0.000033,0.000032
1771290300,2026-02-17 01:05:00,31.2950,68890.90,0.00045427,1.0000,0.0000,538.1,1.8436,1.843622,60.595116,36.766699,-0.000000,0.254027,0.771201,0.019236,0.000000,-0.059442,0.000000,-316.228214,-0.000065,-0.9218,-0.3532,0.4411,-0.4039,0.2540,0.3856,-0.0385,0.0000,-0.1981,0.0000,1.0000,0.0650,-0.1478,FLAT,0.0000|0.000000,29.8575,67905.00,31.2950,68890.90,-0.000033,0.000032
1771290600,2026-02-17 01:10:00,31.3430,68903.00,0.00045489,0.8429,0.4353,inf,1.9040,1.903981,62.644223,82.494142,-0.000000,0.258847,0.771194,0.149929,0.000000,0.270436,0.000000,-329.769429,-0.000065,-0.9520,-0.4215,-1.0000,-0.3194,0.2588,0.3856,-0.2999,0.0000,0.9015,0.0000,1.0000,0.0650,-0.1817,FLAT,0.0000|0.000000,29.8570,67905.50,31.3430,68900.00,-0.000033,0.000032
1771290600,2026-02-17 01:10:00,31.3430,68903.00,0.00045489,1.0000,0.0000,inf,1.9027,1.902652,62.648638,82.474349,-0.000000,0.258859,0.771738,0.149929,0.000000,0.270436,0.000000,-329.537335,-0.000065,-0.9513,-0.4216,-1.0000,-0.3203,0.2589,0.3859,-0.2999,0.0000,0.9015,0.0000,1.0000,0.0650,-0.1816,FLAT,0.0000|0.000000,29.8575,67905.00,31.3430,68900.00,-0.000033,0.000032
1771290900,2026-02-17 01:15:00,31.2460,68912.00,0.00045342,0.8468,0.4327,149.5,1.5904,1.590378,55.269430,20.006145,-0.000000,0.222368,0.751220,-0.168954,0.000000,-0.116566,0.000000,-298.481061,-0.000065,-0.7952,-0.1756,0.9998,-0.4874,0.2224,0.3756,0.3379,0.0000,-0.3886,0.0000,1.0000,0.0650,-0.0695,FLAT,0.0000|0.000000,29.8570,67905.50,31.2460,68912.00,-0.000033,0.000032
1771290900,2026-02-17 01:15:00,31.2460,68912.00,0.00045342,1.0000,0.0000,163.7,1.5896,1.589627,55.271608,19.995715,-0.000000,0.222379,0.751745,-0.168954,0.000000,-0.116566,0.000000,-298.248485,-0.000065,-0.7948,-0.1757,1.0000,-0.4887,0.2224,0.3759,0.3379,0.0000,-0.3886,0.0000,1.0000,0.0650,-0.0695,FLAT,0.0000|0.000000,29.8575,67905.00,31.2460,68912.00,-0.000033,0.000032
1771291200,2026-02-17 01:20:00,31.2920,68929.00,0.00045397,1.0000,0.0000,185.0,1.6489,1.648935,57.321082,37.353419,-0.000000,0.205165,0.738555,-0.046068,0.000000,0.028634,0.000000,-309.865216,-0.000065,-0.8245,-0.2440,0.4216,-0.5224,0.2052,0.3693,0.0921,0.0000,0.0954,0.0000,1.0000,0.0650,-0.1049,FLAT,0.0000|0.000000,29.8575,67905.00,31.2920,68929.00,-0.000033,0.000032
1771291200,2026-02-17 01:20:00,31.2920,68929.00,0.00045397,0.8211,0.4196,167.3,1.6498,1.649849,57.318548,37.368704,-0.000000,0.205155,0.738049,-0.046068,0.000000,0.028634,0.000000,-310.097540,-0.000065,-0.8249,-0.2440,0.4210,-0.5211,0.2052,0.3690,0.0921,0.0000,0.0954,0.0000,1.0000,0.0650,-0.1049,FLAT,0.0000|0.000000,29.8570,67905.50,31.2920,68929.00,-0.000033,0.000032
1771291500,2026-02-17 01:25:00,31.1620,68832.90,0.00045272,0.8492,0.4319,73.3,1.3899,1.389864,51.571622,0.000000,-0.000000,0.158728,0.708763,-0.310433,0.000000,-0.384363,0.000000,-284.047199,-0.000065,-0.6949,-0.0524,1.0000,-0.7200,0.1587,0.3544,0.6209,0.0000,-1.0000,0.0000,1.0000,0.0650,-0.0981,FLAT,0.0000|0.000000,29.8570,67905.50,31.1620,68832.90,-0.000033,0.000032
1771291500,2026-02-17 01:25:00,31.1620,68832.90,0.00045272,1.0000,0.0000,76.6,1.3894,1.389410,51.572754,0.000000,-0.000000,0.158737,0.709251,-0.310433,0.000000,-0.384363,0.000000,-283.814108,-0.000065,-0.6947,-0.0524,1.0000,-0.7217,0.1587,0.3546,0.6209,0.0000,-1.0000,0.0000,1.0000,0.0650,-0.0982,FLAT,0.0000|0.000000,29.8575,67905.00,31.1620,68832.90,-0.000033,0.000032
1771291800,2026-02-17 01:30:00,31.2660,68952.10,0.00045345,1.0000,0.0000,84.9,1.4859,1.485884,54.419460,25.701842,-0.000000,0.139542,0.690119,-0.143628,0.000000,0.627474,0.000000,-298.630305,-0.000065,-0.7429,-0.1473,0.8099,-0.7360,0.1395,0.3451,0.2873,0.0000,1.0000,0.0000,1.0000,0.0650,0.0045,FLAT,0.0000|0.000000,29.8575,67905.00,31.2660,68952.10,-0.000033,0.000032
1771291800,2026-02-17 01:30:00,31.2660,68952.10,0.00045345,0.8583,0.4371,80.9,1.4866,1.486593,54.417860,25.705230,-0.000000,0.139533,0.689648,-0.143628,0.000000,0.627474,0.000000,-298.862738,-0.000065,-0.7433,-0.1473,0.8098,-0.7343,0.1395,0.3448,0.2873,0.0000,1.0000,0.0000,1.0000,0.0650,0.0046,FLAT,0.0000|0.000000,29.8570,67905.50,31.2660,68952.10,-0.000033,0.000032
1771292100,2026-02-17 01:35:00,31.2110,68969.90,0.00045253,1.0000,0.0000,69.7,1.2936,1.293638,50.398807,0.000000,-0.000000,0.101042,0.659936,-0.338679,0.000000,-0.235353,0.000000,-279.274797,-0.000065,-0.6468,-0.0133,1.0000,-0.8611,0.1010,0.3300,0.6774,0.0000,-0.7845,0.0000,1.0000,0.0650,-0.0841,FLAT,0.0000|0.000000,29.8575,67905.00,31.2110,68969.80,-0.000033,0.000032
1771292100,2026-02-17 01:35:00,31.2110,68969.90,0.00045253,0.8393,0.4240,67.0,1.2940,1.294003,50.398025,0.000000,-0.000000,0.101034,0.659481,-0.338679,0.000000,-0.235353,0.000000,-279.507492,-0.000065,-0.6470,-0.0133,1.0000,-0.8591,0.1010,0.3297,0.6774,0.0000,-0.7845,0.0000,1.0000,0.0650,-0.0839,FLAT,0.0000|0.000000,29.8570,67905.50,31.2110,68969.80,-0.000033,0.000032
1771292400,2026-02-17 01:40:00,31.1140,68820.50,0.00045210,1.0000,0.0000,60.7,1.1924,1.192394,48.593132,0.000000,-0.000000,0.060920,0.626117,-0.424059,0.000000,-0.114782,0.000000,-270.810278,-0.000065,-0.5962,0.0469,1.0000,-0.9790,0.0609,0.3131,0.8481,0.0000,-0.3826,0.0000,1.0000,0.0650,-0.0409,FLAT,0.0000|0.000000,29.8575,67905.00,31.1140,68820.50,-0.000033,0.000032
1771292400,2026-02-17 01:40:00,31.1140,68820.50,0.00045210,0.8659,0.4387,58.6,1.1926,1.192598,48.592681,0.000000,-0.000000,0.060913,0.625678,-0.424059,0.000000,-0.114782,0.000000,-271.043630,-0.000065,-0.5963,0.0469,1.0000,-0.9768,0.0609,0.3128,0.8481,0.0000,-0.3826,0.0000,1.0000,0.0650,-0.0407,FLAT,0.0000|0.000000,29.8570,67905.50,31.1140,68820.50,-0.000033,0.000032
1771292700,2026-02-17 01:45:00,31.0540,68778.70,0.00045151,1.0000,0.0000,47.6,1.0644,1.064448,46.104031,0.000000,-0.000001,0.016228,0.587138,-0.543653,0.000000,0.118846,0.000000,-258.265973,-0.000065,-0.5322,0.1299,1.0000,-1.0000,0.0162,0.2936,1.0000,0.0000,0.3962,0.0000,1.0000,0.0650,0.0449,FLAT,0.0000|0.000000,29.8575,67905.00,31.0540,68778.70,-0.000033,0.000032
1771292700,2026-02-17 01:45:00,31.0540,68778.70,0.00045151,0.9004,0.4503,46.3,1.0644,1.064435,46.104000,0.000000,-0.000001,0.016222,0.586715,-0.543653,0.000000,0.117886,0.000000,-258.499680,-0.000065,-0.5322,0.1299,1.0000,-1.0000,0.0162,0.2934,1.0000,0.0000,0.3930,0.0000,1.0000,0.0650,0.0446,FLAT,0.0000|0.000000,29.8570,67905.50,31.0540,68778.70,-0.000033,0.000032
1771293000,2026-02-17 01:50:00,31.0560,68606.90,0.00045267,1.0000,0.0000,53.0,1.2452,1.245164,51.316019,31.502644,-0.000000,0.011365,0.565232,-0.271974,0.000000,0.339131,0.000000,-283.608271,-0.000065,-0.6226,-0.0439,0.6166,-0.8924,0.0114,0.2826,0.5439,0.0000,1.0000,0.0000,1.0000,0.0650,0.0123,FLAT,0.0000|0.000000,29.8575,67905.00,31.0560,68606.90,-0.000033,0.000032
1771293000,2026-02-17 01:50:00,31.0560,68606.90,0.00045267,0.8646,0.4423,51.3,1.2456,1.245605,51.315241,31.506477,-0.000000,0.011359,0.564824,-0.271974,0.000000,0.339552,0.000000,-283.842150,-0.000065,-0.6228,-0.0438,0.6165,-0.8924,0.0114,0.2824,0.5439,0.0000,1.0000,0.0000,1.0000,0.0650,0.0122,FLAT,0.0000|0.000000,29.8570,67905.50,31.0560,68606.90,-0.000033,0.000032
1771293300,2026-02-17 01:55:00,31.0300,68582.60,0.00045245,0.8663,0.4431,46.7,1.1827,1.182652,50.326963,25.531480,-0.000000,0.002346,0.541129,-0.299813,0.000000,-0.172060,0.000000,-279.293604,-0.000065,-0.5913,-0.0109,0.8156,-0.8220,0.0023,0.2706,0.5996,0.0000,-0.5735,0.0000,1.0000,0.0650,-0.0812,FLAT,0.0000|0.000000,29.8570,67905.50,31.0300,68582.60,-0.000033,0.000032
1771293300,2026-02-17 01:55:00,31.0300,68582.60,0.00045245,1.0000,0.0000,48.1,1.1823,1.182286,50.327587,25.528296,-0.000000,0.002351,0.541523,-0.299813,0.000000,-0.172060,0.000000,-279.059565,-0.000065,-0.5911,-0.0109,0.8157,-0.8220,0.0024,0.2708,0.5996,0.0000,-0.5735,0.0000,1.0000,0.0650,-0.0811,FLAT,0.0000|0.000000,29.8575,67905.00,31.0300,68582.60,-0.000033,0.000032
1771293600,2026-02-17 02:00:00,30.9820,68515.00,0.00045219,1.0000,0.0000,49.4,1.1145,1.114454,49.142955,18.368066,-0.000000,-0.010374,0.515867,-0.344152,0.000000,-0.076159,0.000000,-273.921083,-0.000065,-0.5572,0.0286,1.0000,-0.7812,-0.0104,0.2579,0.6883,0.0000,-0.2539,0.0000,1.0000,0.0650,-0.0241,FLAT,0.0000|0.000000,29.8575,67905.00,30.9820,68515.00,-0.000033,0.000032
1771293600,2026-02-17 02:00:00,30.9820,68515.00,0.00045219,0.8813,0.4493,48.0,1.1147,1.114722,49.142509,18.370427,-0.000000,-0.010379,0.515487,-0.344152,0.000000,-0.076159,0.000000,-274.155444,-0.000065,-0.5574,0.0286,1.0000,-0.7812,-0.0104,0.2577,0.6883,0.0000,-0.2539,0.0000,1.0000,0.0650,-0.0241,FLAT,0.0000|0.000000,29.8570,67905.50,30.9820,68515.00,-0.000033,0.000032
1771293900,2026-02-17 02:05:00,31.0640,68754.70,0.00045181,1.0000,0.0000,47.0,1.0256,1.025554,47.331077,7.416594,-0.000000,-0.028696,0.487020,-0.409197,0.000000,-0.116038,0.000000,-264.807429,-0.000065,-0.5128,0.0890,1.0000,-0.7756,-0.0287,0.2435,0.8184,0.0000,-0.3868,0.0000,1.0000,0.0650,-0.0135,FLAT,0.0000|0.000000,29.8575,67905.00,31.0640,68754.70,-0.000033,0.000032
1771293900,2026-02-17 02:05:00,31.0640,68754.70,0.00045181,0.8665,0.4560,45.7,1.0257,1.025665,47.330888,7.417607,-0.000000,-0.028700,0.486654,-0.409197,0.000000,-0.116038,0.000000,-265.041109,-0.000065,-0.5128,0.0890,1.0000,-0.7756,-0.0287,0.2433,0.8184,0.0000,-0.3868,0.0000,1.0000,0.0650,-0.0135,FLAT,0.0000|0.000000,29.8570,67905.50,31.0640,68754.70,-0.000033,0.000032
1771294200,2026-02-17 02:10:00,31.1600,69094.30,0.00045098,1.0000,0.0000,38.6,0.8601,0.860146,43.583453,0.000000,-0.000000,-0.061554,0.449996,-0.572454,0.000000,0.321084,0.000000,-245.876773,-0.000065,-0.4301,0.2139,1.0000,-0.8471,-0.0616,0.2250,1.0000,0.0000,1.0000,0.0000,1.0000,0.0650,0.1260,FLAT,0.0000|0.000000,29.8575,67905.00,31.1600,69094.30,-0.000033,0.000032
1771294200,2026-02-17 02:10:00,31.1600,69094.30,0.00045098,0.8252,0.4624,37.6,0.8599,0.859913,43.583738,0.000000,-0.000000,-0.061558,0.449642,-0.572454,0.000000,0.321084,0.000000,-246.109600,-0.000065,-0.4300,0.2139,1.0000,-0.8471,-0.0616,0.2248,1.0000,0.0000,1.0000,0.0000,1.0000,0.0650,0.1260,FLAT,0.0000|0.000000,29.8570,67905.50,31.1600,69094.30,-0.000033,0.000032
1771294500,2026-02-17 02:15:00,31.2040,68979.30,0.00045237,0.8039,0.4534,40.1,1.0867,1.086748,50.622132,36.926627,-0.000000,-0.050820,0.432713,-0.260544,0.000000,0.492048,0.000000,-276.005537,-0.000065,-0.5434,-0.0207,0.4358,-0.6810,-0.0508,0.2164,0.5211,0.0000,1.0000,0.0000,1.0000,0.0650,0.0285,FLAT,0.0000|0.000000,29.8570,67905.50,31.2040,68979.30,-0.000033,0.000032
