ts,dt,hype_close,btc_close,ratio,beta,correlation,half_life,zscore_raw,raw_zscore,raw_ratio_rsi,raw_ratio_stoch_rsi,raw_ratio_macd,raw_ratio_ema_cross,raw_ratio_ema_trend,raw_ratio_vwap_dev,raw_obi_diff,raw_cvd_diff,raw_depth_skew_diff,raw_basis_diff,raw_funding_diff,sig_zscore,sig_ratio_rsi,sig_ratio_stoch_rsi,sig_ratio_macd,sig_ratio_ema_cross,sig_ratio_ema_trend,sig_ratio_vwap_dev,sig_obi_diff,sig_cvd_diff,sig_depth_skew_diff,sig_basis_diff,sig_funding_diff,weighted_sum,action,position,hype_hs_mid,btc_hs_mid,hype_bn,btc_bn,hype_funding,btc_funding
1771643700,2026-02-21 03:15:00,30.3600,67712.20,0.00044837,1.0000,0.0000,11.0,1.7526,1.752625,57.781462,36.148716,0.000000,0.136787,0.284789,0.307403,0.000000,-0.053215,0.000000,-191.766211,-0.000065,-0.8763,-0.2594,0.4617,0.0282,0.1368,0.1424,-0.6148,0.0000,-0.1774,0.0000,1.0000,0.0650,-0.1468,FLAT,0.0000|0.000000,29.8575,67905.00,30.3600,67727.20,-0.000033,0.000032
1771643700,2026-02-21 03:15:00,30.3600,67712.20,0.00044837,1.1276,0.5536,11.0,1.7526,1.752625,57.781462,36.148716,0.000000,0.136787,0.284789,0.307403,0.000000,-0.053215,0.000000,-192.004727,-0.000065,-0.8763,-0.2594,0.4617,0.0282,0.1368,0.1424,-0.6148,0.0000,-0.1774,0.0000,1.0000,0.0650,-0.1468,FLAT,0.0000|0.000000,29.8570,67905.50,30.3600,67727.20,-0.000033,0.000032
1771644000,2026-02-21 03:20:00,30.4010,67783.80,0.00044850,1.0000,0.0000,11.4,1.7742,1.774181,58.591562,41.700735,-0.000000,0.131595,0.285829,0.330670,0.000000,0.108050,0.000000,-196.657392,-0.000065,-0.8871,-0.2864,0.2766,-0.0095,0.1316,0.1429,-0.6613,0.0000,0.3602,0.0000,1.0000,0.0650,-0.1285,FLAT,0.0000|0.000000,29.8575,67905.00,30.4010,67783.80,-0.000033,0.000032
1771644000,2026-02-21 03:20:00,30.4010,67783.80,0.00044850,1.1509,0.5407,11.4,1.7742,1.774181,58.591562,41.700735,-0.000000,0.131595,0.285829,0.330670,0.000000,0.108050,0.000000,-196.895625,-0.000065,-0.8871,-0.2864,0.2766,-0.0095,0.1316,0.1429,-0.6613,0.0000,0.3602,0.0000,1.0000,0.0650,-0.1285,FLAT,0.0000|0.000000,29.8570,67905.50,30.4010,67783.80,-0.000033,0.000032
1771644300,2026-02-21 03:25:00,30.3760,67767.20,0.00044824,1.0000,0.0000,10.4,1.6039,1.603908,56.295604,25.965386,-0.000000,0.119119,0.282611,0.269178,0.000000,-0.168130,0.000000,-191.028290,-0.000065,-0.8020,-0.2099,0.8012,-0.0938,0.1191,0.1413,-0.5384,0.0000,-0.5604,0.0000,1.0000,0.0650,-0.1432,FLAT,0.0000|0.000000,29.8575,67905.00,30.3760,67767.20,-0.000033,0.000032
1771644300,2026-02-21 03:25:00,30.3760,67767.20,0.00044824,1.1841,0.5504,10.4,1.6039,1.603908,56.295604,25.965386,-0.000000,0.119119,0.282611,0.269178,0.000000,-0.168130,0.000000,-191.266676,-0.000065,-0.8020,-0.2099,0.8012,-0.0938,0.1191,0.1413,-0.5384,0.0000,-0.5604,0.0000,1.0000,0.0650,-0.1432,FLAT,0.0000|0.000000,29.8570,67905.50,30.3760,67767.20,-0.000033,0.000032
1771644600,2026-02-21 03:30:00,30.4580,67784.90,0.00044933,1.0000,0.0000,10.9,2.1193,2.119296,62.899511,71.225263,0.000000,0.134469,0.292349,0.503910,0.000000,0.068357,0.000000,-214.874551,-0.000065,-1.0000,-0.4300,-0.7075,0.0303,0.1345,0.1462,-1.0000,0.0000,0.2279,0.0000,1.0000,0.0650,-0.2613,FLAT,0.0000|0.000000,29.8575,67905.00,30.4580,67784.90,-0.000033,0.000032
1771644600,2026-02-21 03:30:00,30.4580,67784.90,0.00044933,1.1669,0.5390,10.9,2.1193,2.119296,62.899511,71.225263,0.000000,0.134469,0.292349,0.503910,0.000000,0.068357,0.000000,-215.112474,-0.000065,-1.0000,-0.4300,-0.7075,0.0303,0.1345,0.1462,-1.0000,0.0000,0.2279,0.0000,1.0000,0.0650,-0.2613,FLAT,0.0000|0.000000,29.8570,67905.50,30.4580,67784.90,-0.000033,0.000032
1771644900,2026-02-21 03:35:00,30.4330,67735.00,0.00044930,1.0000,0.0000,11.6,2.0447,2.044693,62.544957,66.787281,0.000000,0.142249,0.299458,0.489784,0.000000,0.206769,0.000000,-214.201741,-0.000065,-1.0000,-0.4182,-0.5596,0.0836,0.1422,0.1497,-0.9796,0.0000,0.6892,0.0000,1.0000,0.0650,-0.2056,FLAT,0.0000|0.000000,29.8575,67905.00,30.4330,67735.00,-0.000033,0.000032
1771644900,2026-02-21 03:35:00,30.4330,67735.00,0.00044930,1.1663,0.5409,11.6,2.0447,2.044693,62.544957,66.787281,0.000000,0.142249,0.299458,0.489784,0.000000,0.206769,0.000000,-214.439853,-0.000065,-1.0000,-0.4182,-0.5596,0.0836,0.1422,0.1497,-0.9796,0.0000,0.6892,0.0000,1.0000,0.0650,-0.2056,FLAT,0.0000|0.000000,29.8570,67905.50,30.4330,67735.00,-0.000033,0.000032
