ts,dt,hype_close,btc_close,ratio,beta,correlation,half_life,zscore_raw,raw_zscore,raw_ratio_rsi,raw_ratio_stoch_rsi,raw_ratio_macd,raw_ratio_ema_cross,raw_ratio_ema_trend,raw_ratio_vwap_dev,raw_obi_diff,raw_cvd_diff,raw_depth_skew_diff,raw_basis_diff,raw_funding_diff,sig_zscore,sig_ratio_rsi,sig_ratio_stoch_rsi,sig_ratio_macd,sig_ratio_ema_cross,sig_ratio_ema_trend,sig_ratio_vwap_dev,sig_obi_diff,sig_cvd_diff,sig_depth_skew_diff,sig_basis_diff,sig_funding_diff,weighted_sum,action,position,hype_hs_mid,btc_hs_mid,hype_bn,btc_bn,hype_funding,btc_funding
1771289400,2026-02-17 00:50:00,31.2780,68923.20,0.00045381,0.9293,0.4797,284.5,1.9246,1.924615,59.294888,30.556991,-0.000000,0.263777,0.779665,-0.079100,-0.467851,0.148083,0.160949,-1.830192,0.000034,-0.9623,-0.3098,0.6481,-0.5457,0.2638,0.3898,0.1582,-0.9357,0.4936,0.3219,0.0366,-0.0340,-0.2062,FLAT,0.0000|0.000000,31.2740,68927.00,31.2780,68923.20,0.000049,0.000015
1771289700,2026-02-17 00:55:00,31.2770,68849.90,0.00045428,0.8862,0.4490,3135.2,1.9565,1.956488,60.660725,37.093579,-0.000000,0.265584,0.779340,0.023365,-0.135815,0.481578,-0.043798,-1.220327,0.000018,-0.9782,-0.3554,0.4302,-0.4586,0.2656,0.3897,-0.0467,-0.2716,1.0000,-0.0876,0.0244,-0.0180,-0.1553,FLAT,0.0000|0.000000,31.2755,68855.00,31.2770,68849.90,0.000041,0.000023
1771290000,2026-02-17 01:00:00,31.2450,68783.50,0.00045425,0.8893,0.4518,585.2,1.8944,1.894429,60.536129,36.497290,-0.000000,0.261407,0.776171,0.016439,0.353806,0.198159,0.276332,-5.902682,0.000063,-0.9472,-0.3512,0.4501,-0.4188,0.2614,0.3881,-0.0329,0.7076,0.6605,0.5527,0.1181,-0.0630,-0.0249,FLAT,0.0000|0.000000,31.2445,68823.00,31.2450,68783.50,0.000071,0.000008
1771290300,2026-02-17 01:05:00,31.2950,68890.90,0.00045427,0.8893,0.4527,489.8,1.8440,1.844013,60.593648,36.772567,-0.000000,0.254024,0.771063,0.019236,0.290306,-0.059442,-0.083785,-5.943531,-0.000079,-0.9220,-0.3531,0.4409,-0.4036,0.2540,0.3855,-0.0385,0.5806,-0.1981,-0.1676,0.1189,0.0790,-0.1449,FLAT,0.0000|0.000000,31.2610,68857.00,31.2950,68890.90,-0.000053,0.000026
1771290600,2026-02-17 01:10:00,31.3430,68903.00,0.00045489,0.8886,0.4519,inf,1.9031,1.903081,62.647028,82.481607,-0.000000,0.258856,0.771604,0.149929,-0.574127,0.270436,-0.005221,-8.785116,0.000051,-0.9515,-0.4216,-1.0000,-0.3201,0.2589,0.3858,-0.2999,-1.0000,0.9015,-0.0104,0.1757,-0.0510,-0.3294,SHORT_HYPE_LONG_BTC,0.0000|0.000000,31.3025,68871.50,31.3430,68900.00,0.000070,0.000019
1771290900,2026-02-17 01:15:00,31.2460,68912.00,0.00045342,0.8927,0.4492,159.2,1.5899,1.589895,55.270880,19.999283,-0.000000,0.222376,0.751616,-0.168954,-0.290853,-0.116566,-0.221878,-9.176833,0.000075,-0.7949,-0.1757,1.0000,-0.4884,0.2224,0.3758,0.3379,-0.5817,-0.3886,-0.4438,0.1835,-0.0750,-0.2065,FLAT,0.0000|0.000000,31.2205,68919.00,31.2460,68912.00,0.000071,-0.000004
1771291200,2026-02-17 01:20:00,31.2920,68929.00,0.00045397,0.8674,0.4364,179.3,1.6492,1.649244,57.320203,37.358815,-0.000000,0.205162,0.738431,-0.046068,-0.671416,0.028634,-0.464333,-5.681738,0.000045,-0.8246,-0.2440,0.4214,-0.5221,0.2052,0.3692,0.0921,-1.0000,0.0954,-0.9287,0.1136,-0.0450,-0.3198,SHORT_HYPE_LONG_BTC,0.0000|0.000000,31.2690,68917.50,31.2920,68929.00,0.000041,-0.000004
1771291500,2026-02-17 01:25:00,31.1620,68832.90,0.00045272,0.8954,0.4485,75.6,1.3896,1.389592,51.572426,0.000000,-0.000000,0.158734,0.709131,-0.310433,-0.189267,-0.384363,-0.491406,-4.842315,-0.000069,-0.6948,-0.0524,1.0000,-0.7213,0.1587,0.3546,0.6209,-0.3785,-1.0000,-0.9828,0.0968,0.0690,-0.2498,FLAT,0.0000|0.000000,31.1585,68858.50,31.1620,68832.90,-0.000050,0.000019
1771291800,2026-02-17 01:30:00,31.2660,68952.10,0.00045345,0.9042,0.4536,83.7,1.4861,1.486132,54.418936,25.703044,-0.000000,0.139540,0.690003,-0.143628,-0.683866,0.627474,-0.429698,-14.582716,0.000019,-0.7431,-0.1473,0.8099,-0.7356,0.1395,0.3450,0.2873,-1.0000,1.0000,-0.8594,0.2917,-0.0190,-0.1953,FLAT,0.0000|0.000000,31.2190,68949.00,31.2660,68952.10,0.000036,0.000017
1771292100,2026-02-17 01:35:00,31.2110,68969.90,0.00045253,0.8859,0.4407,68.9,1.2938,1.293791,50.398604,0.000000,-0.000000,0.101040,0.659825,-0.338679,-0.339705,-0.235353,-0.038066,-2.757471,0.000014,-0.6469,-0.0133,1.0000,-0.8607,0.1010,0.3299,0.6774,-0.6794,-0.7845,-0.0761,0.0551,-0.0140,-0.2085,FLAT,0.0000|0.000000,31.1785,68917.00,31.2110,68969.80,0.000036,0.000022
1771292400,2026-02-17 01:40:00,31.1140,68820.50,0.00045210,0.9119,0.4551,60.1,1.1925,1.192502,48.593059,0.000000,-0.000000,0.060918,0.626009,-0.424059,-0.118920,-0.114782,-0.298733,-6.164408,-0.000053,-0.5963,0.0469,1.0000,-0.9785,0.0609,0.3130,0.8481,-0.2378,-0.3826,-0.5975,0.1233,0.0530,-0.1509,FLAT,0.0000|0.000000,31.1120,68858.50,31.1140,68820.50,-0.000052,0.000001
1771292700,2026-02-17 01:45:00,31.0540,68778.70,0.00045151,0.9479,0.4669,47.2,1.0645,1.064497,46.104121,0.000000,-0.000001,0.016227,0.587034,-0.543653,0.067325,0.118846,-0.279410,-13.920098,0.000016,-0.5322,0.1299,1.0000,-1.0000,0.0162,0.2935,1.0000,0.1346,0.3962,-0.5588,0.2784,-0.0160,-0.0209,FLAT,0.0000|0.000000,31.0310,68823.50,31.0540,68778.70,0.000024,0.000008
1771293000,2026-02-17 01:50:00,31.0560,68606.90,0.00045267,0.9093,0.4583,52.5,1.2453,1.245333,51.315799,31.504001,-0.000000,0.011364,0.565132,-0.271974,-0.407937,0.339131,0.024659,-6.842776,-0.000029,-0.6227,-0.0439,0.6165,-0.8924,0.0114,0.2826,0.5439,-0.8159,1.0000,0.0493,0.1369,0.0290,-0.1109,FLAT,0.0000|0.000000,31.0400,68618.50,31.0560,68606.90,-0.000037,-0.000008
1771293300,2026-02-17 01:55:00,31.0300,68582.60,0.00045245,0.9110,0.4591,47.7,1.1824,1.182433,50.327427,25.529405,-0.000000,0.002350,0.541426,-0.299813,-0.088788,-0.172060,0.364834,-3.062745,0.000051,-0.5912,-0.0109,0.8157,-0.8220,0.0023,0.2707,0.5996,-0.1776,-0.5735,0.7297,0.0613,-0.0510,-0.1006,FLAT,0.0000|0.000000,31.0295,68602.50,31.0300,68582.60,0.000024,-0.000027
1771293600,2026-02-17 02:00:00,30.9820,68515.00,0.00045219,0.9263,0.4653,49.0,1.1146,1.114574,49.142864,18.368859,-0.000000,-0.010375,0.515774,-0.344152,-0.196071,-0.076159,0.042210,-8.484553,-0.000007,-0.5573,0.0286,1.0000,-0.7812,-0.0104,0.2579,0.6883,-0.3921,-0.2539,0.0844,0.1697,0.0070,-0.1018,FLAT,0.0000|0.000000,30.9530,68509.00,30.9820,68515.00,0.000019,0.000026
1771293900,2026-02-17 02:05:00,31.0640,68754.70,0.00045181,0.9080,0.4713,46.6,1.0256,1.025631,47.331087,7.416869,-0.000000,-0.028697,0.486930,-0.409197,0.177929,-0.116038,0.137693,-9.716628,-0.000016,-0.5128,0.0890,1.0000,-0.7756,-0.0287,0.2435,0.8184,0.3559,-0.3868,0.2754,0.1943,0.0160,-0.0014,FLAT,0.0000|0.000000,31.0335,68754.00,31.0640,68754.70,-0.000009,0.000007
1771294200,2026-02-17 02:10:00,31.1600,69094.30,0.00045098,0.8608,0.4763,38.3,0.8601,0.860130,43.583647,0.000000,-0.000000,-0.061555,0.449909,-0.572454,-0.536991,0.321084,-0.261676,-2.026856,-0.000034,-0.4301,0.2139,1.0000,-0.8471,-0.0616,0.2250,1.0000,-1.0000,1.0000,-0.5234,0.0405,0.0340,-0.0602,FLAT,0.0000|0.000000,31.1540,69095.00,31.1600,69094.30,-0.000014,0.000020
1771294500,2026-02-17 02:15:00,31.2040,68979.30,0.00045237,0.8387,0.4671,40.8,1.0865,1.086514,50.622502,36.923435,-0.000000,-0.050817,0.432971,-0.260544,-0.147485,0.492048,0.498224,3.320694,-0.000036,-0.5433,-0.0208,0.4359,-0.6810,-0.0508,0.2165,0.5211,-0.2950,1.0000,0.9964,-0.0664,0.0360,0.0141,FLAT,0.0000|0.000000,31.2140,68978.50,31.2040,68979.30,-0.000029,0.000007
1771294800,2026-02-17 02:20:00,31.2440,69086.80,0.00045224,0.8466,0.4710,36.2,1.0440,1.044027,50.018451,46.844376,-0.000000,-0.045097,0.415192,-0.284982,-0.377175,0.136390,-0.101352,-3.502959,0.000013,-0.5220,-0.0006,0.1052,-0.5643,-0.0451,0.2076,0.5700,-0.7543,0.4546,-0.2027,0.0701,-0.0130,-0.1573,FLAT,0.0000|0.000000,31.2350,69091.00,31.2440,69086.70,0.000027,0.000014
1771295100,2026-02-17 02:25:00,31.1820,69013.00,0.00045183,0.8555,0.4756,33.3,0.9511,0.951068,47.971473,31.942695,-0.000000,-0.050122,0.393192,-0.370028,0.070402,0.398909,0.546288,4.872262,-0.000103,-0.4755,0.0676,0.6019,-0.5199,-0.0501,0.1966,0.7401,0.1408,1.0000,1.0000,-0.0974,0.1030,0.1224,FLAT,0.0000|0.000000,31.1990,69017.00,31.1820,69013.00,-0.000083,0.000020
1771295400,2026-02-17 02:30:00,31.2040,69035.10,0.00045200,0.8572,0.4765,34.8,0.9635,0.963507,48.916151,49.214232,-0.000000,-0.048669,0.374755,-0.328823,-0.536277,0.371840,0.171903,-6.375702,0.000048,-0.4818,0.0361,0.0262,-0.4477,-0.0487,0.1874,0.6576,-1.0000,1.0000,0.3438,0.1275,-0.0480,-0.0768,FLAT,0.0000|0.000000,31.1705,69005.00,31.2040,69035.10,0.000041,-0.000007
1771295700,2026-02-17 02:35:00,31.0390,68889.00,0.00045057,0.8967,0.4924,31.7,0.6875,0.687468,42.118198,0.000000,-0.000000,-0.081399,0.339823,-0.624332,-0.311165,-0.327274,0.546881,3.680216,-0.000046,-0.3437,0.2627,1.0000,-0.5640,-0.0814,0.1699,1.0000,-0.6223,-1.0000,1.0000,-0.0736,0.0460,-0.0358,FLAT,0.0000|0.000000,31.0520,68892.50,31.0390,68889.00,-0.000029,0.000017
1771296000,2026-02-17 02:40:00,31.0420,68920.60,0.00045040,0.8917,0.4900,29.6,0.6423,0.642270,41.414674,0.000000,-0.000000,-0.107683,0.306104,-0.649529,0.038161,-0.251940,0.184225,-5.511171,0.000048,-0.3211,0.2862,1.0000,-0.6304,-0.1077,0.1531,1.0000,0.0763,-0.8398,0.3685,0.1102,-0.0480,0.0040,FLAT,0.0000|0.000000,31.0280,68927.50,31.0420,68920.60,0.000045,-0.000003
1771296300,2026-02-17 02:45:00,31.0270,68946.20,0.00045002,0.8907,0.4909,31.5,0.5571,0.557091,39.728163,0.000000,-0.000000,-0.134160,0.270840,-0.723071,-0.292581,-0.031408,0.565322,3.888581,0.000039,-0.2785,0.3424,1.0000,-0.6886,-0.1342,0.1354,1.0000,-0.5852,-0.1047,1.0000,-0.0778,-0.0390,0.0361,FLAT,0.0000|0.000000,31.0365,68940.50,31.0270,68946.20,0.000053,0.000014
1771296600,2026-02-17 02:50:00,31.0330,68922.50,0.00045026,0.8705,0.4800,29.2,0.5867,0.586661,41.344572,13.949425,-0.000000,-0.145153,0.242004,-0.656827,0.499077,-0.225484,0.056348,-17.556861,-0.000004,-0.2933,0.2885,1.0000,-0.6580,-0.1452,0.1210,1.0000,0.9982,-0.7516,0.1127,0.3511,0.0040,0.0984,FLAT,0.0000|0.000000,30.9945,68958.00,31.0330,68922.50,-0.000001,0.000003
1771296900,2026-02-17 02:55:00,31.0100,68806.30,0.00045069,0.8656,0.4810,28.8,0.6504,0.650394,44.185443,38.465826,-0.000000,-0.140215,0.221155,-0.556012,0.346116,0.180572,0.413100,107.303518,0.000053,-0.3252,0.1938,0.3845,-0.5486,-0.1402,0.1106,1.0000,0.6922,0.6019,0.8262,-1.0000,-0.0530,0.1094,FLAT,0.0000|0.000000,31.3505,68823.50,31.0100,68806.30,0.000041,-0.000012
1771297200,2026-02-17 03:00:00,30.9820,68629.20,0.00045144,0.8520,0.4809,29.8,0.7753,0.775330,48.907245,84.255523,-0.000000,-0.115817,0.211393,-0.385302,-0.395077,0.250990,0.130551,6.681884,-0.000001,-0.3877,0.0364,-1.0000,-0.3528,-0.1158,0.1057,0.7706,-0.7902,0.8366,0.2611,-0.1336,0.0010,-0.1304,FLAT,0.0000|0.000000,30.9990,68621.00,30.9820,68629.20,0.000020,0.000021
1771297500,2026-02-17 03:05:00,30.8410,68682.50,0.00044904,0.8316,0.4615,24.5,0.3074,0.307438,37.912806,0.000000,-0.000000,-0.154100,0.172749,-0.866113,-0.890230,-0.380388,-0.335701,6.428600,0.000065,-0.1537,0.4029,1.0000,-0.5107,-0.1541,0.0864,1.0000,-1.0000,-1.0000,-0.6714,-0.1286,-0.0650,-0.1543,FLAT,0.0000|0.000000,30.8615,68684.00,30.8410,68682.50,0.000071,0.000006
1771297800,2026-02-17 03:10:00,30.8460,68697.40,0.00044901,0.8321,0.4613,23.6,0.2880,0.287990,37.819048,0.000000,-0.000000,-0.179777,0.138004,-0.862818,-0.726148,-0.057916,-0.155732,-1.046322,0.000165,-0.1440,0.4060,1.0000,-0.5808,-0.1798,0.0690,1.0000,-1.0000,-0.1931,-0.3115,0.0209,-0.1650,-0.0698,FLAT,0.0000|0.000000,30.8280,68664.50,30.8460,68697.40,0.000182,0.000017
1771298100,2026-02-17 03:15:00,30.7700,68642.60,0.00044826,0.8493,0.4652,23.9,0.1296,0.129567,34.984470,0.000000,-0.000000,-0.213359,0.097927,-1.015637,-0.395838,0.408096,-0.244953,-1.425439,0.000152,-0.0648,0.5005,1.0000,-0.6822,-0.2134,0.0490,1.0000,-0.7917,1.0000,-0.4899,0.0285,-0.1520,0.0446,FLAT,0.0000|0.000000,30.7705,68653.50,30.7700,68642.60,0.000169,0.000017
1771298400,2026-02-17 03:20:00,30.8240,68576.40,0.00044948,0.8363,0.4587,23.7,0.3525,0.352499,42.542537,48.331317,-0.000000,-0.204361,0.077415,-0.736475,-0.691976,0.300886,-0.216973,-4.840786,0.000190,-0.1762,0.2486,0.0556,-0.5480,-0.2044,0.0387,1.0000,-1.0000,1.0000,-0.4339,0.0968,-0.1900,-0.0657,FLAT,0.0000|0.000000,30.8080,68574.00,30.8240,68576.40,0.000207,0.000017
1771298700,2026-02-17 03:25:00,30.8770,68621.90,0.00044996,0.8356,0.4580,24.2,0.4312,0.431219,45.208991,68.009404,-0.000000,-0.182608,0.064987,-0.625057,-0.394366,0.116717,-0.487385,-4.297689,0.000204,-0.2156,0.1597,-0.6003,-0.3660,-0.1826,0.0325,1.0000,-0.7887,0.3891,-0.9748,0.0860,-0.2040,-0.1738,FLAT,0.0000|0.000000,30.8640,68622.50,30.8770,68621.90,0.000210,0.000006
1771299000,2026-02-17 03:30:00,30.8520,68636.80,0.00044950,0.8387,0.4593,21.9,0.3247,0.324737,43.110764,58.329602,-0.000000,-0.174666,0.048222,-0.719116,-0.841567,0.021205,-0.039399,0.271745,0.000167,-0.1624,0.2296,-0.2777,-0.2809,-0.1747,0.0241,1.0000,-1.0000,0.0707,-0.0788,-0.0054,-0.1670,-0.1129,FLAT,0.0000|0.000000,30.8425,68614.00,30.8520,68637.00,0.000172,0.000005
1771299300,2026-02-17 03:35:00,30.8360,68499.90,0.00045016,0.8226,0.4539,21.2,0.4428,0.442756,46.928263,85.731169,-0.000000,-0.149600,0.041514,-0.564796,-0.052688,0.079573,0.318367,-8.730976,0.000080,-0.2214,0.1024,-1.0000,-0.1181,-0.1496,0.0208,1.0000,-0.1054,0.2652,0.6367,0.1746,-0.0800,0.0012,FLAT,0.0000|0.000000,30.8170,68517.50,30.8360,68499.90,0.000083,0.000003
1771299600,2026-02-17 03:40:00,30.9080,68538.50,0.00045096,0.8103,0.4471,22.9,0.5891,0.589098,51.159749,100.000000,0.000000,-0.109333,0.045261,-0.385742,0.089795,0.037714,0.220829,-9.281099,0.000188,-0.2945,-0.0387,-1.0000,0.1016,-0.1093,0.0226,0.7715,0.1796,0.1257,0.4417,0.1856,-0.1880,-0.0166,FLAT,0.0000|0.000000,30.8845,68550.00,30.9080,68538.50,0.000191,0.000003
1771299900,2026-02-17 03:45:00,30.8690,68472.30,0.00045082,0.8124,0.4487,21.9,0.5466,0.546581,50.433922,95.512739,0.000000,-0.081299,0.046766,-0.412296,0.018886,0.278865,0.439083,-3.433351,0.000143,-0.2733,-0.0145,-1.0000,0.2281,-0.0813,0.0234,0.8246,0.0378,0.9296,0.8782,0.0687,-0.1430,0.0853,FLAT,0.0000|0.000000,30.8630,68482.50,30.8690,68472.30,0.000144,0.000001
1771300200,2026-02-17 03:50:00,30.8570,68549.80,0.00045014,0.8082,0.4474,19.6,0.3896,0.389618,46.770828,72.866490,0.000000,-0.076021,0.039537,-0.559755,-0.419366,0.067611,0.399664,-3.521068,0.000206,-0.1948,0.1076,-0.7622,0.2193,-0.0760,0.0198,1.0000,-0.8387,0.2254,0.7993,0.0704,-0.2060,-0.0135,FLAT,0.0000|0.000000,30.8460,68549.50,30.8570,68549.80,0.000205,-0.000001
1771300500,2026-02-17 03:55:00,30.8600,68443.60,0.00045088,0.7914,0.4428,21.1,0.5299,0.529905,50.931455,98.588624,0.000000,-0.052819,0.042171,-0.393054,-0.131666,0.356710,0.198965,-11.515360,0.000214,-0.2650,-0.0310,-1.0000,0.3057,-0.0528,0.0211,0.7861,-0.2633,1.0000,0.3979,0.2303,-0.2140,0.0393,FLAT,0.0000|0.000000,30.8470,68482.50,30.8650,68443.60,0.000204,-0.000010
1771300800,2026-02-17 04:00:00,30.8910,68491.40,0.00045102,0.8005,0.4513,17.9,0.5437,0.543675,51.687208,100.000000,0.000000,-0.031646,0.046031,-0.360337,0.066280,0.131215,0.704052,2.971871,0.000040,-0.2718,-0.0562,-1.0000,0.3704,-0.0316,0.0230,0.7207,0.1326,0.4374,1.0000,-0.0594,-0.0400,0.0705,FLAT,0.0000|0.000000,30.9000,68491.00,30.8910,68491.40,0.000058,0.000018
1771301100,2026-02-17 04:05:00,30.9070,68467.00,0.00045141,0.7893,0.4439,16.9,0.6134,0.613436,53.874790,100.000000,0.000000,-0.006125,0.054097,-0.271605,0.460404,0.167980,0.629675,-7.649620,0.000085,-0.3067,-0.1292,-1.0000,0.4495,-0.0061,0.0270,0.5432,0.9208,0.5599,1.0000,0.1530,-0.0850,0.1524,FLAT,0.0000|0.000000,30.8890,68479.50,30.9070,68467.00,0.000077,-0.000008
1771301400,2026-02-17 04:10:00,30.8940,68557.30,0.00045063,0.7759,0.4397,17.5,0.4261,0.426087,49.113203,74.793505,0.000000,-0.006439,0.051384,-0.441555,-0.077688,-0.071781,0.433207,0.114650,0.000001,-0.2130,0.0296,-0.8265,0.3839,-0.0064,0.0257,0.8831,-0.1554,-0.2393,0.8664,-0.0023,-0.0010,0.0287,FLAT,0.0000|0.000000,30.8985,68566.50,30.8940,68557.30,0.000010,0.000009
1771301700,2026-02-17 04:15:00,30.9950,68539.30,0.00045222,0.7592,0.4276,16.6,0.7651,0.765103,57.353405,100.000000,0.000000,0.031974,0.068337,-0.088482,-0.572710,0.892711,-0.399810,-5.286839,0.000159,-0.3826,-0.2451,-1.0000,0.5298,0.0320,0.0342,0.1770,-1.0000,1.0000,-0.7996,0.1057,-0.1590,-0.1751,FLAT,0.0000|0.000000,30.9830,68549.00,30.9950,68539.30,0.000146,-0.000013
1771302000,2026-02-17 04:20:00,31.0260,68654.00,0.00045192,0.7529,0.4271,16.7,0.6813,0.681302,55.505096,91.737163,0.000000,0.051960,0.079252,-0.152649,-0.380164,-0.077031,-0.131105,-2.054708,0.000128,-0.3407,-0.1835,-1.0000,0.5603,0.0520,0.0396,0.3053,-0.7603,-0.2568,-0.2622,0.0411,-0.1280,-0.1885,FLAT,0.0000|0.000000,31.0255,68667.00,31.0260,68654.00,0.000141,0.000013
1771302300,2026-02-17 04:25:00,31.0070,68567.90,0.00045221,0.7528,0.4287,15.9,0.7331,0.733118,56.932825,97.160334,0.000000,0.072563,0.092109,-0.087933,-0.422143,0.333959,-0.331509,-3.872243,0.000123,-0.3666,-0.2311,-1.0000,0.5906,0.0726,0.0461,0.1759,-0.8443,1.0000,-0.6630,0.0774,-0.1230,-0.1354,FLAT,0.0000|0.000000,31.0025,68584.50,31.0070,68567.90,0.000137,0.000014
1771302600,2026-02-17 04:30:00,30.8240,68342.00,0.00045103,0.8118,0.4613,14.0,0.4412,0.441184,49.906978,47.717371,0.000000,0.057625,0.088604,-0.322860,0.096912,-0.174491,0.634872,-4.914003,0.000171,-0.2206,0.0031,0.0761,0.4320,0.0576,0.0443,0.6457,0.1938,-0.5816,1.0000,0.0983,-0.1710,0.0959,FLAT,0.0000|0.000000,30.8075,68339.00,30.8240,68342.00,0.000175,0.000004
1771302900,2026-02-17 04:35:00,30.7860,68395.10,0.00045012,0.8011,0.4565,12.2,0.2057,0.205666,45.297648,15.354485,0.000000,0.023811,0.074154,-0.516842,-0.176281,0.327713,0.254095,119.468074,0.000065,-0.1028,0.1567,1.0000,0.1972,0.0238,0.0371,1.0000,-0.3526,1.0000,0.5082,-1.0000,-0.0650,0.1825,FLAT,0.0000|0.000000,31.1560,68400.00,30.7860,68395.10,0.000077,0.000012
