ts,dt,hype_close,btc_close,ratio,beta,correlation,half_life,zscore_raw,raw_zscore,raw_ratio_rsi,raw_ratio_stoch_rsi,raw_ratio_macd,raw_ratio_ema_cross,raw_ratio_ema_trend,raw_ratio_vwap_dev,raw_obi_diff,raw_cvd_diff,raw_depth_skew_diff,raw_basis_diff,raw_funding_diff,sig_zscore,sig_ratio_rsi,sig_ratio_stoch_rsi,sig_ratio_macd,sig_ratio_ema_cross,sig_ratio_ema_trend,sig_ratio_vwap_dev,sig_obi_diff,sig_cvd_diff,sig_depth_skew_diff,sig_basis_diff,sig_funding_diff,weighted_sum,action,position,hype_hs_mid,btc_hs_mid,hype_bn,btc_bn,hype_funding,btc_funding
1771545600,2026-02-20 00:00:00,29.0250,66929.90,0.00043366,0.8841,0.6486,18.2,1.0876,1.087556,53.447994,68.420170,0.000000,0.022795,0.210534,0.050316,0.000000,0.405271,0.000000,140.884991,-0.000065,-0.5438,-0.1149,-0.6140,0.0648,0.0228,0.1053,-0.1006,0.0000,1.0000,0.0000,-1.0000,0.0650,-0.1212,FLAT,0.0000|0.000000,29.8570,67905.50,29.0250,66929.90,-0.000033,0.000032
1771545600,2026-02-20 00:00:00,29.0250,66929.90,0.00043366,1.0000,0.0000,19.5,1.0865,1.086482,53.448518,68.414724,0.000000,0.022802,0.211112,0.050316,0.000000,0.405271,0.000000,141.131961,-0.000065,-0.5432,-0.1150,-0.6138,0.0646,0.0228,0.1056,-0.1006,0.0000,1.0000,0.0000,-1.0000,0.0650,-0.1210,FLAT,0.0000|0.000000,29.8575,67905.00,29.0250,66929.90,-0.000033,0.000032
1771545900,2026-02-20 00:05:00,29.0020,66954.80,0.00043316,1.0000,0.0000,17.1,0.8975,0.897472,49.839278,38.589689,0.000000,0.015498,0.202146,-0.044468,0.000000,-0.290033,0.000000,153.063020,-0.000065,-0.4487,0.0054,0.3803,0.0229,0.0155,0.1011,0.0889,0.0000,-0.9668,0.0000,-1.0000,0.0650,-0.1720,FLAT,0.0000|0.000000,29.8575,67905.00,29.0020,66954.80,-0.000033,0.000032
1771545900,2026-02-20 00:05:00,29.0020,66954.80,0.00043316,0.8626,0.6468,21.3,0.8970,0.896995,49.838158,38.601372,0.000000,0.015493,0.201607,-0.044468,0.000000,-0.290033,0.000000,152.815941,-0.000065,-0.4485,0.0054,0.3800,0.0230,0.0155,0.1008,0.0889,0.0000,-0.9668,0.0000,-1.0000,0.0650,-0.1720,FLAT,0.0000|0.000000,29.8570,67905.50,29.0020,66954.80,-0.000033,0.000032
1771546200,2026-02-20 00:10:00,29.0520,67159.10,0.00043258,1.0000,0.0000,19.9,0.6872,0.687177,46.037760,7.175761,-0.000000,-0.004528,0.186339,-0.138432,0.000000,-0.028429,0.000000,166.196841,-0.000065,-0.3436,0.1321,1.0000,-0.0655,-0.0045,0.0932,0.2769,0.0000,-0.0948,0.0000,-1.0000,0.0650,-0.0254,FLAT,0.0000|0.000000,29.8575,67905.00,29.0520,67159.10,-0.000033,0.000032
1771546200,2026-02-20 00:10:00,29.0520,67159.10,0.00043258,0.8515,0.6479,21.1,0.6874,0.687410,46.036111,7.194830,-0.000000,-0.004533,0.185830,-0.138432,0.000000,-0.028429,0.000000,165.950286,-0.000065,-0.3437,0.1321,1.0000,-0.0655,-0.0045,0.0929,0.2769,0.0000,-0.0948,0.0000,-1.0000,0.0650,-0.0254,FLAT,0.0000|0.000000,29.8570,67905.50,29.0520,67159.10,-0.000033,0.000032
1771546500,2026-02-20 00:15:00,29.2410,67134.10,0.00043556,1.0000,0.0000,26.3,1.6607,1.660659,62.172755,100.000000,0.000000,0.055913,0.209829,0.217116,0.000000,0.465562,0.000000,96.004232,-0.000065,-0.8303,-0.4058,-1.0000,0.1917,0.0559,0.1049,-0.4342,0.0000,1.0000,0.0000,-1.0000,0.0650,-0.2368,FLAT,0.0000|0.000000,29.8575,67905.00,29.2410,67134.10,-0.000033,0.000032
1771546500,2026-02-20 00:15:00,29.2410,67134.10,0.00043556,0.8004,0.6043,23.3,1.6638,1.663839,62.173426,100.000000,0.000000,0.055908,0.209327,0.217116,0.000000,0.465562,0.000000,95.758762,-0.000065,-0.8319,-0.4058,-1.0000,0.1918,0.0559,0.1047,-0.4342,0.0000,1.0000,0.0000,-1.0000,0.0650,-0.2371,FLAT,0.0000|0.000000,29.8570,67905.50,29.2410,67134.10,-0.000033,0.000032
1771546800,2026-02-20 00:20:00,29.2020,67214.80,0.00043446,1.0000,0.0000,19.2,1.2624,1.262425,55.543596,58.914406,0.000000,0.071069,0.215659,-0.031580,0.000000,-0.096809,0.000000,121.785209,-0.000065,-0.6312,-0.1848,-0.2971,0.2262,0.0711,0.1078,0.0632,0.0000,-0.3227,0.0000,-1.0000,0.0650,-0.1963,FLAT,0.0000|0.000000,29.8575,67905.00,29.2020,67214.80,-0.000033,0.000032
1771546800,2026-02-20 00:20:00,29.2020,67214.80,0.00043446,0.7749,0.5815,19.8,1.2632,1.263245,55.543526,58.915714,0.000000,0.071065,0.215184,-0.031580,0.000000,-0.096809,0.000000,121.539599,-0.000065,-0.6316,-0.1848,-0.2972,0.2264,0.0711,0.1076,0.0632,0.0000,-0.3227,0.0000,-1.0000,0.0650,-0.1964,FLAT,0.0000|0.000000,29.8570,67905.50,29.2020,67214.80,-0.000033,0.000032
1771547100,2026-02-20 00:25:00,29.2390,67352.70,0.00043412,1.0000,0.0000,18.8,1.1249,1.124947,53.644165,47.142283,0.000000,0.072239,0.215740,-0.098701,0.000000,-0.197646,0.000000,129.531375,-0.000065,-0.5625,-0.1215,0.0953,0.1985,0.0722,0.1079,0.1974,0.0000,-0.6588,0.0000,-1.0000,0.0650,-0.1702,FLAT,0.0000|0.000000,29.8575,67905.00,29.2390,67352.70,-0.000033,0.000032
1771547100,2026-02-20 00:25:00,29.2390,67352.70,0.00043412,0.7723,0.5848,20.8,1.1249,1.124892,53.643911,47.144148,0.000000,0.072235,0.215278,-0.098701,0.000000,-0.197646,0.000000,129.286135,-0.000065,-0.5624,-0.1215,0.0952,0.1987,0.0722,0.1076,0.1974,0.0000,-0.6588,0.0000,-1.0000,0.0650,-0.1702,FLAT,0.0000|0.000000,29.8570,67905.50,29.2390,67352.70,-0.000033,0.000032
1771547400,2026-02-20 00:30:00,29.1740,67241.90,0.00043387,1.0000,0.0000,20.0,1.0195,1.019523,52.223226,38.335717,0.000000,0.065455,0.211904,-0.146839,0.000000,-0.130436,0.000000,135.669843,-0.000065,-0.5098,-0.0741,0.3888,0.1420,0.0655,0.1060,0.2937,0.0000,-0.4348,0.0000,-1.0000,0.0650,-0.1169,FLAT,0.0000|0.000000,29.8575,67905.00,29.1740,67241.90,-0.000033,0.000032
1771547400,2026-02-20 00:30:00,29.1740,67241.90,0.00043387,0.7900,0.5963,18.6,1.0197,1.019658,52.222844,38.338053,0.000000,0.065451,0.211453,-0.146839,0.000000,-0.130436,0.000000,135.424099,-0.000065,-0.5098,-0.0741,0.3887,0.1421,0.0655,0.1057,0.2937,0.0000,-0.4348,0.0000,-1.0000,0.0650,-0.1169,FLAT,0.0000|0.000000,29.8570,67905.50,29.1740,67241.90,-0.000033,0.000032
1771547700,2026-02-20 00:35:00,29.1990,67300.00,0.00043386,1.0000,0.0000,18.3,0.9986,0.998588,52.204945,38.222417,0.000000,0.059253,0.207808,-0.138961,0.000000,-0.284398,0.000000,135.625434,-0.000065,-0.4993,-0.0735,0.3926,0.0960,0.0593,0.1039,0.2779,0.0000,-0.9480,0.0000,-1.0000,0.0650,-0.1619,FLAT,0.0000|0.000000,29.8575,67905.00,29.1990,67300.00,-0.000033,0.000032
1771547700,2026-02-20 00:35:00,29.1990,67300.00,0.00043386,0.7726,0.5754,18.2,0.9987,0.998732,52.204561,38.224759,0.000000,0.059250,0.207373,-0.138961,0.000000,-0.284398,0.000000,135.379901,-0.000065,-0.4994,-0.0735,0.3925,0.0961,0.0592,0.1037,0.2779,0.0000,-0.9480,0.0000,-1.0000,0.0650,-0.1619,FLAT,0.0000|0.000000,29.8570,67905.50,29.1990,67300.00,-0.000033,0.000032
1771548000,2026-02-20 00:40:00,29.1910,67247.70,0.00043408,0.7681,0.5786,21.2,1.0516,1.051615,53.447332,45.925983,0.000000,0.059156,0.205906,-0.084785,0.000000,0.575526,0.000000,130.335041,-0.000065,-0.5258,-0.1149,0.1358,0.0819,0.0592,0.1030,0.1696,0.0000,1.0000,0.0000,-1.0000,0.0650,-0.0417,FLAT,0.0000|0.000000,29.8570,67905.50,29.1910,67247.70,-0.000033,0.000032
1771548000,2026-02-20 00:40:00,29.1910,67247.70,0.00043408,1.0000,0.0000,18.3,1.0516,1.051606,53.447591,45.923973,0.000000,0.059158,0.206324,-0.084785,0.000000,0.575526,0.000000,130.580679,-0.000065,-0.5258,-0.1149,0.1359,0.0818,0.0592,0.1032,0.1696,0.0000,1.0000,0.0000,-1.0000,0.0650,-0.0417,FLAT,0.0000|0.000000,29.8575,67905.00,29.1910,67247.70,-0.000033,0.000032
1771548300,2026-02-20 00:45:00,29.2110,67220.70,0.00043455,1.0000,0.0000,22.0,1.1867,1.186654,56.102481,62.378210,0.000000,0.069876,0.210362,0.022705,0.000000,0.202083,0.000000,119.521736,-0.000065,-0.5933,-0.2034,-0.4126,0.1145,0.0699,0.1052,-0.0454,0.0000,0.6736,0.0000,-1.0000,0.0650,-0.1376,FLAT,0.0000|0.000000,29.8575,67905.00,29.2110,67220.70,-0.000033,0.000032
1771548300,2026-02-20 00:45:00,29.2110,67220.70,0.00043455,0.7665,0.5786,23.5,1.1868,1.186848,56.102469,62.379382,0.000000,0.069873,0.209963,0.022705,0.000000,0.202083,0.000000,119.276186,-0.000065,-0.5934,-0.2034,-0.4126,0.1146,0.0699,0.1050,-0.0454,0.0000,0.6736,0.0000,-1.0000,0.0650,-0.1376,FLAT,0.0000|0.000000,29.8570,67905.50,29.2110,67220.70,-0.000033,0.000032
1771548600,2026-02-20 00:50:00,29.2020,67198.20,0.00043457,1.0000,0.0000,23.1,1.1665,1.166536,56.168484,62.787275,0.000000,0.076686,0.213367,0.024425,0.000000,-0.019581,0.000000,119.289538,-0.000065,-0.5833,-0.2056,-0.4262,0.1268,0.0767,0.1067,-0.0489,0.0000,-0.0653,0.0000,-1.0000,0.0650,-0.1942,FLAT,0.0000|0.000000,29.8575,67905.00,29.2020,67198.20,-0.000033,0.000032
1771548600,2026-02-20 00:50:00,29.2020,67198.20,0.00043457,0.7756,0.5643,22.4,1.1665,1.166536,56.168477,62.788424,0.000000,0.076683,0.212980,0.024425,0.000000,-0.019581,0.000000,119.043910,-0.000065,-0.5833,-0.2056,-0.4263,0.1268,0.0767,0.1065,-0.0489,0.0000,-0.0653,0.0000,-1.0000,0.0650,-0.1942,FLAT,0.0000|0.000000,29.8570,67905.50,29.2020,67198.20,-0.000033,0.000032
1771548900,2026-02-20 00:55:00,29.2610,67190.10,0.00043550,1.0000,0.0000,24.1,1.4463,1.446322,61.218836,94.087889,0.000000,0.103615,0.227149,0.215487,0.000000,-0.101388,0.000000,97.455357,-0.000065,-0.7232,-0.3740,-1.0000,0.2210,0.1036,0.1136,-0.4310,0.0000,-0.3380,0.0000,-1.0000,0.0650,-0.3124,SHORT_HYPE_LONG_BTC,0.0000|0.000000,29.8575,67905.00,29.2610,67190.10,-0.000033,0.000032
